disease,disease_id,gene_set,region_id,region,z_score,gene_set_fdr,spatial_null_p,spatial_null_fdr,spatial_robustness,robustness_rank,spatially_robust,n_spatial_permutations,donor_median_rank_percentile,donor_rank_iqr,donors_observed
Attention deficit-hyperactivity disorder,adhd,weighted,110,Cerebellum 9 R,-1.277899982922955,0.9988001199880012,0.8265173482651735,0.980711684929068,0.17348265173482647,115,False,10000,0.12818509615384616,0.035877403846153844,2
Attention deficit-hyperactivity disorder,adhd,weighted,111,Cerebellum 10 L,-0.8485481036928548,0.9988001199880012,0.7594240575942406,0.980711684929068,0.2405759424057594,102,False,10000,0.20967741935483872,0.23759305210918114,3
Attention deficit-hyperactivity disorder,adhd,weighted,118,Vermis 8,-0.03985460720660634,0.9421189460001369,0.5204479552044795,0.9560718928107189,0.4795520447955205,72,False,10000,0.703125,0.3153846153846154,3
Attention deficit-hyperactivity disorder,adhd,weighted,119,Vermis 9,1.3284879946210326,0.5329717028297171,0.19718028197180282,0.9289428200037139,0.8028197180281972,26,False,10000,0.9384615384615385,0.1596153846153846,4
Attention deficit-hyperactivity disorder,adhd,weighted,121,Thal AV L,1.6166782800946617,0.45228810452288104,0.1161883811618838,0.9237813060799184,0.8838116188381162,17,False,10000,0.7692307692307693,0.22717121588089328,4
Attention deficit-hyperactivity disorder,adhd,weighted,122,Thal AV R,1.2995761881022476,0.5558084191580842,0.14778522147785222,0.9289428200037139,0.8522147785221478,21,False,10000,0.8563701923076923,0.02824519230769229,2
Attention deficit-hyperactivity disorder,adhd,weighted,125,Thal VA L,-0.17048058015959167,0.9579944444579932,0.5828417158284172,0.9675532446755325,0.41715828417158285,82,False,10000,0.7461538461538462,0.30769230769230765,5
Attention deficit-hyperactivity disorder,adhd,weighted,127,Thal VL L,-0.305250213859468,0.959546741955018,0.6431356864313569,0.9675532446755325,0.3568643135686431,91,False,10000,0.3802923387096774,0.23127520161290327,6
Attention deficit-hyperactivity disorder,adhd,weighted,128,Thal VL R,-0.7914629773603891,0.9988001199880012,0.7193280671932807,0.980711684929068,0.2806719328067193,99,False,10000,0.3496394230769231,0.10348557692307692,2
Attention deficit-hyperactivity disorder,adhd,weighted,129,Thal VPL L,-1.244817882793747,0.9988001199880012,0.8684131586841316,0.980711684929068,0.1315868413158684,121,False,10000,0.25769230769230766,0.10267524813895779,6
Attention deficit-hyperactivity disorder,adhd,weighted,130,Thal VPL R,-2.092983946140323,0.9988001199880012,0.9234076592340766,0.9858583372431988,0.07659234076592336,129,False,10000,0.11207932692307693,0.04176682692307693,2
Attention deficit-hyperactivity disorder,adhd,weighted,131,Thal IL L,0.9773579655243332,0.7116742871167429,0.23917608239176083,0.9289428200037139,0.7608239176082392,31,False,10000,0.7846153846153846,0.21240694789081882,5
Attention deficit-hyperactivity disorder,adhd,weighted,135,Thal MDm L,1.3541409352242555,0.5329717028297171,0.15428457154284572,0.9289428200037139,0.8457154284571543,22,False,10000,0.22580645161290322,0.16562500000000002,3
Attention deficit-hyperactivity disorder,adhd,weighted,136,Thal MDm R,-0.09402375060845429,0.9514061252102638,0.5542445755424458,0.9560718928107189,0.44575542445755423,80,False,10000,0.4170673076923077,0.3016826923076923,2
Attention deficit-hyperactivity disorder,adhd,weighted,137,Thal MDl L,0.6436441809784925,0.7479893520081954,0.32426757324267574,0.9289428200037139,0.6757324267573243,44,False,10000,0.41935483870967744,0.08846153846153848,3
Attention deficit-hyperactivity disorder,adhd,weighted,139,Thal LGN L,-0.30925424565050114,0.959546741955018,0.6208379162083791,0.9675532446755325,0.37916208379162086,87,False,10000,0.4461538461538462,0.25806451612903225,5
Attention deficit-hyperactivity disorder,adhd,weighted,140,Thal LGN R,-1.0929876856668646,0.9988001199880012,0.799020097990201,0.980711684929068,0.20097990200979898,111,False,10000,0.40703125,0.007031249999999933,2
Attention deficit-hyperactivity disorder,adhd,weighted,141,Thal MGN L,-0.2581935430120003,0.959546741955018,0.5983401659834017,0.9675532446755325,0.4016598340165983,84,False,10000,0.5,0.3153846153846154,2
Attention deficit-hyperactivity disorder,adhd,weighted,143,Thal PuI L,-1.527252679760904,0.9988001199880012,0.9061093890610938,0.9845913046490626,0.09389061093890616,127,False,10000,0.33076923076923076,0.2692307692307693,2
Attention deficit-hyperactivity disorder,adhd,weighted,144,Thal PuI R,-1.5554558908969691,0.9988001199880012,0.8735126487351265,0.980711684929068,0.12648735126487354,122,False,10000,0.34831730769230773,0.06706730769230768,2
Attention deficit-hyperactivity disorder,adhd,weighted,145,Thal PuM L,-0.08461290849890757,0.9514061252102638,0.5537446255374463,0.9560718928107189,0.4462553744625537,78,False,10000,0.6,0.16201923076923075,5
Attention deficit-hyperactivity disorder,adhd,weighted,146,Thal PuM R,0.2257289122802288,0.8748737066591848,0.47595240475952405,0.9560718928107189,0.524047595240476,67,False,10000,0.43900240384615385,0.1313100961538461,2
Attention deficit-hyperactivity disorder,adhd,weighted,147,Thal PuA L,-0.049392324751797605,0.9421189460001369,0.5485451454854514,0.9560718928107189,0.4514548545145486,77,False,10000,0.7615384615384615,0.045533498759305124,3
Attention deficit-hyperactivity disorder,adhd,weighted,148,Thal PuA R,-1.174693935718171,0.9988001199880012,0.8202179782021798,0.980711684929068,0.1797820217978202,114,False,10000,0.27728365384615383,0.23040865384615383,2
Attention deficit-hyperactivity disorder,adhd,weighted,153,ACC pre L,0.6747789913038038,0.7479893520081954,0.3100689931006899,0.9289428200037139,0.6899310068993101,40,False,10000,0.7258064516129032,0.3375,3
Attention deficit-hyperactivity disorder,adhd,weighted,154,ACC pre R,1.0145503450470512,0.7116742871167429,0.2161783821617838,0.9289428200037139,0.7838216178382162,29,False,10000,0.8533653846153846,0.08413461538461531,2
Attention deficit-hyperactivity disorder,adhd,weighted,155,ACC sup L,-1.974255513069133,0.9988001199880012,0.9585041495850415,0.9945381401709453,0.04149585041495851,133,False,10000,0.031141439205955336,0.15947192928039705,6
Attention deficit-hyperactivity disorder,adhd,weighted,156,ACC sup R,-1.1346266868363166,0.9988001199880012,0.8599140085991401,0.980711684929068,0.14008599140085987,120,False,10000,0.4718149038461539,0.3641225961538462,2
Attention deficit-hyperactivity disorder,adhd,weighted,157,N Acc L,-0.1460565475471463,0.9527862028611952,0.5540445955404459,0.9560718928107189,0.44595540445955406,79,False,10000,0.46153846153846156,0.4838709677419355,5
Attention deficit-hyperactivity disorder,adhd,weighted,158,N Acc R,1.1599625621744427,0.6301369863013698,0.2101789821017898,0.9289428200037139,0.7898210178982101,28,False,10000,0.8711538461538462,0.12115384615384617,2
Attention deficit-hyperactivity disorder,adhd,weighted,161,SN pc L,0.5848771382878358,0.7479893520081954,0.2923707629237076,0.9289428200037139,0.7076292370762924,35,False,10000,0.6068548387096775,0.23185483870967738,2
Attention deficit-hyperactivity disorder,adhd,weighted,163,SN pr L,-1.5101922986325234,0.9988001199880012,0.9713028697130287,0.9954004599540046,0.028697130286971295,134,False,10000,0.09230769230769231,0.6431761786600496,5
Attention deficit-hyperactivity disorder,adhd,weighted,164,SN pr R,1.5840457049923846,0.45228810452288104,0.0964903509649035,0.8877112288771123,0.9035096490350965,15,False,10000,0.8337740384615384,0.056850961538461475,2
Attention deficit-hyperactivity disorder,adhd,weighted,165,Red N L,-0.22064672118809137,0.959546741955018,0.6203379662033797,0.9675532446755325,0.37966203379662034,86,False,10000,0.4423076923076923,0.2163461538461539,4
Attention deficit-hyperactivity disorder,adhd,weighted,166,Red N R,-0.9036663917507907,0.9988001199880012,0.8741125887411259,0.980711684929068,0.12588741125887415,123,False,10000,0.3299278846153846,0.06069711538461536,2
Attention deficit-hyperactivity disorder,adhd,weighted,167,LC L,0.3048113972693127,0.8748737066591848,0.37106289371062895,0.9289428200037139,0.628937106289371,54,False,10000,0.6012406947890818,0.5403565058933003,4
Attention deficit-hyperactivity disorder,adhd,weighted,168,LC R,0.3479161881981147,0.8748737066591848,0.34766523347665235,0.9289428200037139,0.6523347665233477,49,False,10000,0.3118389423076923,0.27277644230769227,2
Attention deficit-hyperactivity disorder,adhd,weighted,169,Raphe D,-0.27710101155047695,0.959546741955018,0.645035496450355,0.9675532446755325,0.35496450354964504,92,False,10000,0.20174278846153848,0.024819711538461547,2
Attention deficit-hyperactivity disorder,adhd,weighted,170,Raphe M,0.08650182797212447,0.9191080891910809,0.5057494250574942,0.9560718928107189,0.4942505749425058,69,False,10000,0.6384615384615384,0.4422475961538461,3
Epilepsy,epilepsy,broad,1,Precentral L,-0.10917662750090637,0.9483609778557028,0.5304469553044695,0.9424141555310118,0.4695530446955305,69,False,10000,0.7006203473945409,0.06420304745657568,6
Epilepsy,epilepsy,broad,2,Precentral R,0.5984447025277354,0.9483609778557028,0.24147585241475852,0.9424141555310118,0.7585241475852414,31,False,10000,0.8140625,0.014062499999999867,2
Epilepsy,epilepsy,broad,3,Frontal Sup 2 L,-0.3437059426954087,0.9483609778557028,0.6194380561943805,0.9424141555310118,0.3805619438056195,77,False,10000,0.47217548076923077,0.26391225961538467,6
Epilepsy,epilepsy,broad,4,Frontal Sup 2 R,0.048881977523693755,0.9483609778557028,0.45625437456254375,0.9424141555310118,0.5437456254374562,61,False,10000,0.4890625,0.08906249999999993,2
Epilepsy,epilepsy,broad,5,Frontal Mid 2 L,-0.5974272271804902,0.9483609778557028,0.7210278972102789,0.9424141555310118,0.27897210278972107,94,False,10000,0.5060794044665012,0.23587158808933,6
Epilepsy,epilepsy,broad,6,Frontal Mid 2 R,-1.1644992774065956,0.9483609778557028,0.8838116188381162,0.9424141555310118,0.11618838116188379,129,False,10000,0.40390625,0.10390625000000003,2
Epilepsy,epilepsy,broad,7,Frontal Inf Oper L,-0.5831995004031665,0.9483609778557028,0.6722327767223277,0.9424141555310118,0.32776722327767227,86,False,10000,0.4307692307692308,0.2359801488833747,3
Epilepsy,epilepsy,broad,8,Frontal Inf Oper R,-0.4175573060126156,0.9483609778557028,0.6398360163983602,0.9424141555310118,0.3601639836016398,80,False,10000,0.5227163461538462,0.0695913461538461,2
Epilepsy,epilepsy,broad,9,Frontal Inf Tri L,0.042495141345264525,0.9483609778557028,0.46855314468553144,0.9424141555310118,0.5314468553144686,63,False,10000,0.5583533653846153,0.08302283653846154,6
Epilepsy,epilepsy,broad,10,Frontal Inf Tri R,-1.1418120756816752,0.9483609778557028,0.8766123387661234,0.9424141555310118,0.12338766123387657,128,False,10000,0.4501201923076923,0.06550480769230765,2
Epilepsy,epilepsy,broad,11,Frontal Inf Orb 2 L,0.20033414235908706,0.9483609778557028,0.39716028397160286,0.9424141555310118,0.6028397160283971,53,False,10000,0.5349875930521092,0.13449131513647639,6
Epilepsy,epilepsy,broad,12,Frontal Inf Orb 2 R,-0.005691706631174339,0.9483609778557028,0.48455154484551544,0.9424141555310118,0.5154484551544846,66,False,10000,0.5570913461538461,0.1352163461538461,2
Epilepsy,epilepsy,broad,13,Rolandic Oper L,0.8734969637367617,0.9483609778557028,0.23897610238976102,0.9424141555310118,0.761023897610239,30,False,10000,0.604590570719603,0.3534739454094292,6
Epilepsy,epilepsy,broad,14,Rolandic Oper R,-0.010505881034364855,0.9483609778557028,0.48535146485351466,0.9424141555310118,0.5146485351464853,67,False,10000,0.6182091346153846,0.2510216346153846,2
Epilepsy,epilepsy,broad,15,Supp Motor Area L,-1.0198001802797034,0.9483609778557028,0.8315168483151685,0.9424141555310118,0.16848315168483152,121,False,10000,0.34615384615384615,0.10390818858560796,6
Epilepsy,epilepsy,broad,16,Supp Motor Area R,0.4852108158922163,0.9483609778557028,0.3264673532646735,0.9424141555310118,0.6735326467353264,44,False,10000,0.7243389423076922,0.06027644230769236,2
Epilepsy,epilepsy,broad,17,Olfactory L,-1.2261502307505634,0.9483609778557028,0.8663133686631337,0.9424141555310118,0.1336866313368663,125,False,10000,0.03479567307692308,0.02646654001240695,4
Epilepsy,epilepsy,broad,18,Olfactory R,-0.9897462720573585,0.9483609778557028,0.7832216778322167,0.9424141555310118,0.21677832216778326,106,False,10000,0.15006009615384616,0.14224759615384613,2
Epilepsy,epilepsy,broad,19,Frontal Sup Medial L,-1.5000992129679718,0.983178018076055,0.8629137086291371,0.9424141555310118,0.13708629137086292,124,False,10000,0.3074441687344913,0.1157413151364764,6
Epilepsy,epilepsy,broad,20,Frontal Sup Medial R,-1.1005850607930925,0.9483609778557028,0.7963203679632037,0.9424141555310118,0.2036796320367963,110,False,10000,0.2847956730769231,0.23864182692307695,2
Epilepsy,epilepsy,broad,21,Frontal Med Orb L,-0.8711596082689799,0.9483609778557028,0.7268273172682732,0.9424141555310118,0.2731726827317268,96,False,10000,0.17481389578163772,0.16345863058312654,6
Epilepsy,epilepsy,broad,22,Frontal Med Orb R,-1.067952790987372,0.9483609778557028,0.7649235076492351,0.9424141555310118,0.2350764923507649,103,False,10000,0.1623798076923077,0.0530048076923077,2
Epilepsy,epilepsy,broad,23,Rectus L,-1.6810184114815752,0.9846448191001795,0.9328067193280672,0.9752070247520703,0.06719328067193275,132,False,10000,0.17049278846153848,0.0493689903846154,6
Epilepsy,epilepsy,broad,24,Rectus R,-1.3459934871261725,0.969724566004938,0.8688131186881312,0.9424141555310118,0.13118688131186884,126,False,10000,0.15072115384615387,0.05697115384615384,2
Epilepsy,epilepsy,broad,25,OFCmed L,-0.939595306683453,0.9483609778557028,0.8118188181181882,0.9424141555310118,0.18818118188181177,117,False,10000,0.19765625,0.12809495192307696,6
Epilepsy,epilepsy,broad,26,OFCmed R,-1.1929883566484396,0.9483609778557028,0.8742125787421258,0.9424141555310118,0.12578742125787423,127,False,10000,0.2594951923076923,0.02512019230769233,2
Epilepsy,epilepsy,broad,27,OFCant L,-0.6560458064161995,0.9483609778557028,0.7567243275672433,0.9424141555310118,0.24327567243275672,101,False,10000,0.4957816377171216,0.10738213399503727,6
Epilepsy,epilepsy,broad,28,OFCant R,-0.2308841059849563,0.9483609778557028,0.5777422257774223,0.9424141555310118,0.4222577742225777,71,False,10000,0.43353365384615383,0.07415865384615383,2
Epilepsy,epilepsy,broad,29,OFCpost L,-0.6215675840646504,0.9483609778557028,0.7322267773222678,0.9424141555310118,0.2677732226777322,97,False,10000,0.06716229838709678,0.13631067772952854,6
Epilepsy,epilepsy,broad,30,OFCpost R,-0.31985998395673704,0.9483609778557028,0.6135386461353864,0.9424141555310118,0.38646135386461355,74,False,10000,0.3361778846153846,0.13305288461538456,2
Epilepsy,epilepsy,broad,31,OFClat L,0.11920466131448751,0.9483609778557028,0.4216578342165783,0.9424141555310118,0.5783421657834217,57,False,10000,0.5081885856079404,0.37301488833746893,4
Epilepsy,epilepsy,broad,32,OFClat R,0.35235829328467433,0.9483609778557028,0.3404659534046595,0.9424141555310118,0.6595340465953405,46,False,10000,0.6040865384615385,0.07283653846153837,2
Epilepsy,epilepsy,broad,33,Insula L,-0.19815093839506603,0.9483609778557028,0.5547445255474452,0.9424141555310118,0.44525547445255476,70,False,10000,0.25595533498759304,0.027853598014888376,6
Epilepsy,epilepsy,broad,34,Insula R,-1.0074602051562327,0.9483609778557028,0.8361163883611639,0.9424141555310118,0.16388361163883614,122,False,10000,0.16328125,0.06328124999999998,2
Epilepsy,epilepsy,broad,37,Cingulate Mid L,-0.688194789059717,0.9483609778557028,0.7097290270972902,0.9424141555310118,0.29027097290270976,92,False,10000,0.35384615384615387,0.10006203473945408,6
Epilepsy,epilepsy,broad,38,Cingulate Mid R,-1.1110714187644846,0.9483609778557028,0.8051194880511949,0.9424141555310118,0.19488051194880507,113,False,10000,0.28966346153846156,0.1334134615384615,2
Epilepsy,epilepsy,broad,39,Cingulate Post L,0.57135744163461,0.9483609778557028,0.24577542245775422,0.9424141555310118,0.7542245775422458,32,False,10000,0.6875,0.19999999999999996,5
Epilepsy,epilepsy,broad,41,Hippocampus L,-0.5497416192698331,0.9483609778557028,0.7041295870412959,0.9424141555310118,0.2958704129587041,91,False,10000,0.43846153846153846,0.1148263027295286,6
Epilepsy,epilepsy,broad,42,Hippocampus R,0.14651715946098554,0.9483609778557028,0.42515748425157485,0.9424141555310118,0.5748425157484252,58,False,10000,0.45384615384615384,0.0461538461538461,2
Epilepsy,epilepsy,broad,43,ParaHippocampal L,-0.7295957464249627,0.9483609778557028,0.7508249175082492,0.9424141555310118,0.2491750824917508,99,False,10000,0.1253101736972705,0.097200682382134,6
Epilepsy,epilepsy,broad,44,ParaHippocampal R,-0.10584034107108439,0.9483609778557028,0.5227477252274773,0.9424141555310118,0.47725227477252274,68,False,10000,0.12782451923076923,0.010637019230769248,2
Epilepsy,epilepsy,broad,45,Amygdala L,-0.41581001423381253,0.9483609778557028,0.6891310868913109,0.9424141555310118,0.31086891310868914,89,False,10000,0.24615384615384617,0.31527217741935487,5
Epilepsy,epilepsy,broad,46,Amygdala R,-0.3264768449293801,0.9483609778557028,0.6137386261373863,0.9424141555310118,0.3862613738626137,75,False,10000,0.36670673076923077,0.3051682692307692,2
Epilepsy,epilepsy,broad,47,Calcarine L,1.5879525270372001,0.6887811218878112,0.0816918308169183,0.6259555862595559,0.9183081691830817,18,False,10000,0.9487147177419355,0.09028283964019845,6
Epilepsy,epilepsy,broad,48,Calcarine R,1.257130487518545,0.7920407959204079,0.09969003099690031,0.6259555862595559,0.9003099690030997,21,False,10000,0.899579326923077,0.04573317307692315,2
Epilepsy,epilepsy,broad,49,Cuneus L,1.227653136295789,0.7920407959204079,0.0923907609239076,0.6259555862595559,0.9076092390760924,19,False,10000,0.9838709677419355,0.12953629032258063,5
Epilepsy,epilepsy,broad,51,Lingual L,1.9181849224523881,0.495025497450255,0.054094590540945904,0.5755995828988529,0.9459054094590541,12,False,10000,0.9461538461538461,0.06433002481389583,6
Epilepsy,epilepsy,broad,52,Lingual R,1.2142242846277875,0.7920407959204079,0.07999200079992001,0.6259555862595559,0.92000799920008,17,False,10000,0.9102764423076923,0.07433894230769234,2
Epilepsy,epilepsy,broad,53,Occipital Sup L,1.4659880417263689,0.7748455923638404,0.052894710528947106,0.5755995828988529,0.9471052894710529,11,False,10000,0.8566997518610422,0.24376647797766748,4
Epilepsy,epilepsy,broad,55,Occipital Mid L,1.0460579227620783,0.9483609778557028,0.13338666133386662,0.8003199680031997,0.8666133386661334,23,False,10000,0.8372596153846155,0.07582583746898264,6
Epilepsy,epilepsy,broad,56,Occipital Mid R,0.7139767247479906,0.9483609778557028,0.18238176182381763,0.9321734493217345,0.8176182381761824,27,False,10000,0.7661658653846154,0.16460336538461529,2
Epilepsy,epilepsy,broad,57,Occipital Inf L,1.7260774473624034,0.6148051861480518,0.03569643035696431,0.5755995828988529,0.9643035696430357,8,False,10000,0.920866935483871,0.04583204094292803,6
Epilepsy,epilepsy,broad,58,Occipital Inf R,2.0420933090645663,0.495025497450255,0.007899210078992101,0.2725227477252275,0.9921007899210079,4,False,10000,0.9259615384615385,0.05096153846153839,2
Epilepsy,epilepsy,broad,59,Fusiform L,-0.37987764790518747,0.9483609778557028,0.6177382261773823,0.9424141555310118,0.3822617738226177,76,False,10000,0.28362282878411915,0.08988833746898262,6
Epilepsy,epilepsy,broad,60,Fusiform R,-0.7521054140833467,0.9483609778557028,0.7898210178982101,0.9424141555310118,0.21017898210178987,108,False,10000,0.2892427884615385,0.18768028846153845,2
Epilepsy,epilepsy,broad,61,Postcentral L,0.2825519755778638,0.9483609778557028,0.41075892410758924,0.9424141555310118,0.5892410758924107,55,False,10000,0.7867245657568238,0.10240966191066991,6
Epilepsy,epilepsy,broad,62,Postcentral R,0.9414067485041472,0.9483609778557028,0.16198380161983802,0.859760177828371,0.838016198380162,26,False,10000,0.8248197115384616,0.09825721153846145,2
Epilepsy,epilepsy,broad,63,Parietal Sup L,0.39874374408467533,0.9483609778557028,0.35256474352564743,0.9424141555310118,0.6474352564743526,48,False,10000,0.7362980769230769,0.05809165632754354,6
Epilepsy,epilepsy,broad,64,Parietal Sup R,0.48704085929574537,0.9483609778557028,0.2953704629537046,0.9424141555310118,0.7046295370462954,38,False,10000,0.6126201923076924,0.02800480769230773,2
Epilepsy,epilepsy,broad,65,Parietal Inf L,-0.518431009866646,0.9483609778557028,0.6950304969503049,0.9424141555310118,0.30496950304969506,90,False,10000,0.62421875,0.11744436259305213,6
Epilepsy,epilepsy,broad,66,Parietal Inf R,0.65826296969011,0.9483609778557028,0.23397660233976603,0.9424141555310118,0.766023397660234,29,False,10000,0.6688100961538461,0.22349759615384623,2
Epilepsy,epilepsy,broad,67,SupraMarginal L,-0.5637580203205816,0.9483609778557028,0.6835316468353164,0.9424141555310118,0.3164683531646836,87,False,10000,0.4538461538461539,0.14900744416873446,6
Epilepsy,epilepsy,broad,68,SupraMarginal R,-0.45301406247077924,0.9483609778557028,0.6686331366863314,0.9424141555310118,0.3313668633136686,85,False,10000,0.4600961538461538,0.14759615384615377,2
Epilepsy,epilepsy,broad,69,Angular L,0.46982378930488655,0.9483609778557028,0.29757024297570245,0.9424141555310118,0.7024297570242976,41,False,10000,0.6451612903225806,0.09122596153846152,5
Epilepsy,epilepsy,broad,70,Angular R,-0.9238464577736564,0.9483609778557028,0.8162183781621838,0.9424141555310118,0.1837816218378162,118,False,10000,0.421875,0.078125,2
Epilepsy,epilepsy,broad,71,Precuneus L,-0.5013744791738729,0.9483609778557028,0.6654334566543346,0.9424141555310118,0.3345665433456654,83,False,10000,0.6209677419354839,0.10787841191066994,6
Epilepsy,epilepsy,broad,72,Precuneus R,0.31365106865122855,0.9483609778557028,0.36396360363963604,0.9424141555310118,0.6360363963603639,51,False,10000,0.5882211538461539,0.11947115384615381,2
Epilepsy,epilepsy,broad,73,Paracentral Lobule L,-0.2750202568604662,0.9483609778557028,0.5792420757924207,0.9424141555310118,0.4207579242075793,72,False,10000,0.7212701612903225,0.17998991935483888,6
Epilepsy,epilepsy,broad,74,Paracentral Lobule R,0.6420614692125222,0.9483609778557028,0.24857514248575144,0.9424141555310118,0.7514248575142486,33,False,10000,0.8647836538461539,0.057091346153846034,2
Epilepsy,epilepsy,broad,75,Caudate L,0.036631022442544146,0.9483609778557028,0.46525347465253475,0.9424141555310118,0.5347465253474653,62,False,10000,0.6133995037220844,0.12022332506203481,6
Epilepsy,epilepsy,broad,76,Caudate R,0.23621165017311013,0.9483609778557028,0.39746025397460255,0.9424141555310118,0.6025397460253974,54,False,10000,0.6045673076923077,0.01081730769230771,2
Epilepsy,epilepsy,broad,77,Putamen L,0.42315460383379483,0.9483609778557028,0.29787021297870214,0.9424141555310118,0.7021297870212979,42,False,10000,0.6774193548387097,0.23188585607940437,6
Epilepsy,epilepsy,broad,78,Putamen R,0.40027705802646935,0.9483609778557028,0.3294670532946705,0.9424141555310118,0.6705329467053295,45,False,10000,0.5828725961538461,0.19056490384615382,2
Epilepsy,epilepsy,broad,79,Pallidum L,1.1297264612750042,0.8548573714057166,0.046795320467953205,0.5755995828988529,0.9532046795320468,9,False,10000,0.5514888337468983,0.12189826302729534,6
Epilepsy,epilepsy,broad,80,Pallidum R,-0.4470948309113483,0.9483609778557028,0.6396360363963604,0.9424141555310118,0.36036396360363965,79,False,10000,0.7603966346153845,0.09116586538461535,2
Epilepsy,epilepsy,broad,83,Heschl L,2.004811459166936,0.495025497450255,0.0211978802119788,0.5703429657034297,0.9788021197880212,5,False,10000,0.9538461538461539,0.3062034739454095,5
Epilepsy,epilepsy,broad,84,Heschl R,2.358279185593198,0.495025497450255,0.0064993500649935,0.2725227477252275,0.9935006499350065,3,False,10000,0.9531850961538462,0.03912259615384617,2
Epilepsy,epilepsy,broad,85,Temporal Sup L,0.5059251569424588,0.9483609778557028,0.31466853314668536,0.9424141555310118,0.6853314668533146,43,False,10000,0.6076923076923078,0.09772797766749375,6
Epilepsy,epilepsy,broad,86,Temporal Sup R,1.8982691118172224,0.495025497450255,0.024797520247975203,0.5703429657034297,0.9752024797520248,6,False,10000,0.6816105769230769,0.07223557692307692,2
Epilepsy,epilepsy,broad,87,Temporal Pole Sup L,-0.27474276069194953,0.9483609778557028,0.6036396360363964,0.9424141555310118,0.39636036396360363,73,False,10000,0.16451612903225807,0.0826923076923077,6
Epilepsy,epilepsy,broad,88,Temporal Pole Sup R,-0.7834605383094854,0.9483609778557028,0.7965203479652034,0.9424141555310118,0.20347965203479657,111,False,10000,0.1280048076923077,0.012620192307692318,2
Epilepsy,epilepsy,broad,89,Temporal Mid L,0.48441583801332516,0.9483609778557028,0.29557044295570445,0.9424141555310118,0.7044295570442956,39,False,10000,0.5080645161290323,0.04450701767990073,6
Epilepsy,epilepsy,broad,90,Temporal Mid R,-1.0949188833594676,0.9483609778557028,0.8929107089291071,0.9424141555310118,0.10708929107089293,130,False,10000,0.38395432692307696,0.030108173076923095,2
Epilepsy,epilepsy,broad,91,Temporal Pole Mid L,-0.7954598081738775,0.9483609778557028,0.8254174582541746,0.9424141555310118,0.17458254174582544,119,False,10000,0.14106699751861043,0.07121588089330026,4
Epilepsy,epilepsy,broad,93,Temporal Inf L,-0.47046196904998006,0.9483609778557028,0.6675332466753324,0.9424141555310118,0.3324667533246676,84,False,10000,0.32554086538461535,0.1451700139578163,6
Epilepsy,epilepsy,broad,94,Temporal Inf R,-0.6497098745120521,0.9483609778557028,0.7544245575442455,0.9424141555310118,0.24557544245575447,100,False,10000,0.3018629807692308,0.05967548076923074,2
Epilepsy,epilepsy,broad,95,Cerebellum Crus1 L,-2.1945737065366497,0.9931984903699411,0.9693030696930307,0.9835575266002811,0.030696930306969294,136,False,10000,0.05178931451612903,0.06405571495037221,6
Epilepsy,epilepsy,broad,96,Cerebellum Crus1 R,-0.7196662286810953,0.9483609778557028,0.7905209479052094,0.9424141555310118,0.20947905209479056,109,False,10000,0.18623798076923076,0.024699519230769212,2
Epilepsy,epilepsy,broad,97,Cerebellum Crus2 L,-2.614450012341956,0.996000399960004,0.9881011898810119,0.9881011898810119,0.011898810118988079,138,False,10000,0.07493796526054591,0.025209367245657574,6
Epilepsy,epilepsy,broad,98,Cerebellum Crus2 R,-0.8456443267820567,0.9483609778557028,0.7691230876912308,0.9424141555310118,0.23087691230876917,105,False,10000,0.3075721153846154,0.1768028846153846,2
Epilepsy,epilepsy,broad,101,Cerebellum 4 5 L,0.04944558332963978,0.9483609778557028,0.47035296470352966,0.9424141555310118,0.5296470352964704,64,False,10000,0.6692307692307693,0.33424317617866,6
Epilepsy,epilepsy,broad,102,Cerebellum 4 5 R,-1.0717781682681045,0.9483609778557028,0.8556144385561444,0.9424141555310118,0.14438556144385561,123,False,10000,0.28503605769230766,0.23034855769230766,2
Epilepsy,epilepsy,broad,103,Cerebellum 6 L,-1.1825248706849503,0.9483609778557028,0.8056194380561944,0.9424141555310118,0.1943805619438056,114,False,10000,0.2923076923076923,0.10862476736972704,6
Epilepsy,epilepsy,broad,104,Cerebellum 6 R,-1.6233268559403022,0.9846448191001795,0.969003099690031,0.9835575266002811,0.030996900309969044,135,False,10000,0.15606971153846155,0.13299278846153847,2
Epilepsy,epilepsy,broad,105,Cerebellum 7b L,-2.0090282329634497,0.9931984903699411,0.948905109489051,0.9835575266002811,0.051094890510948954,133,False,10000,0.12096774193548387,0.14213321960297767,6
Epilepsy,epilepsy,broad,106,Cerebellum 7b R,-0.6597982422084965,0.9483609778557028,0.7265273472652735,0.9424141555310118,0.27347265273472654,95,False,10000,0.19459134615384616,0.10228365384615384,2
Epilepsy,epilepsy,broad,107,Cerebellum 8 L,-1.0749218797082807,0.9483609778557028,0.788021197880212,0.9424141555310118,0.21197880211978803,107,False,10000,0.24057071960297766,0.14720843672456577,6
Epilepsy,epilepsy,broad,108,Cerebellum 8 R,-2.1829930044074923,0.9931984903699411,0.9872012798720128,0.9881011898810119,0.012798720127987218,137,False,10000,0.29056490384615385,0.017127403846153855,2
