disease,disease_id,gene_set,ontology,term_id,term_name,overlap,gene_count,background_count,effect_size,p_value,fdr,genes,effective_domain_size,service_adjusted_p
Bipolar disorder,bipolar,broad,GO:BP,GO:0032911,negative regulation of transforming growth factor beta1 production,1,80,5,37.92250000000001,0.02609629554298484,0.39965954819844346,FURIN,15169,0.28690574335199126
Bipolar disorder,bipolar,broad,GO:BP,GO:0010815,bradykinin catabolic process,1,80,5,37.92250000000001,0.02609629554298484,0.39965954819844346,XPNPEP1,15169,0.28690574335199126
Bipolar disorder,bipolar,broad,GO:BP,GO:0071462,cellular response to water stimulus,1,80,5,37.92250000000001,0.02609629554298484,0.39965954819844346,PLEC,15169,0.28690574335199126
Bipolar disorder,bipolar,broad,GO:BP,GO:0031581,hemidesmosome assembly,1,80,5,37.92250000000001,0.02609629554298484,0.39965954819844346,PLEC,15169,0.28690574335199126
Bipolar disorder,bipolar,broad,GO:BP,GO:0098902,regulation of membrane depolarization during action potential,1,80,5,37.92250000000001,0.02609629554298484,0.39965954819844346,ANK3,15169,0.28690574335199126
Bipolar disorder,bipolar,broad,GO:BP,GO:0006603,phosphocreatine metabolic process,1,80,5,37.92250000000001,0.02609629554298484,0.39965954819844346,CKMT2,15169,0.28690574335199126
Bipolar disorder,bipolar,broad,GO:BP,GO:0042396,phosphagen biosynthetic process,1,80,5,37.92250000000001,0.02609629554298484,0.39965954819844346,CKMT2,15169,0.28690574335199126
Bipolar disorder,bipolar,broad,GO:BP,GO:0032970,regulation of actin filament-based process,5,80,326,2.9081671779141107,0.028867589542141154,0.39965954819844346,CACNA1C;ADD3;CTTN;RHOBTB1;PPFIA1,15169,0.31187008586278525
Bipolar disorder,bipolar,broad,GO:BP,GO:0006354,DNA-templated transcription elongation,3,80,127,4.479035433070866,0.029526301258195078,0.39965954819844346,PCID2;PBRM1;ADRM1,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:1901379,regulation of potassium ion transmembrane transport,2,80,51,7.435784313725491,0.029643965221710443,0.39965954819844346,ANK3;KCNS1,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0006997,nucleus organization,3,80,128,4.444042968750001,0.030122935374849696,0.39965954819844346,SRPK2;PLEC;WDR73,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:1902903,regulation of supramolecular fiber organization,5,80,332,2.855609939759036,0.030887886858881327,0.39965954819844346,FES;ADD3;CTTN;HDGFL3;PPFIA1,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0060215,primitive hemopoiesis,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,STK4,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0060753,regulation of mast cell chemotaxis,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,VEGFB,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0051354,negative regulation of oxidoreductase activity,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,NT5DC2,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0030853,negative regulation of granulocyte differentiation,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,CUL4A,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:1900454,positive regulation of long-term synaptic depression,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,KCNB1,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0032799,low-density lipoprotein receptor particle metabolic process,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,FURIN,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0032803,regulation of low-density lipoprotein particle receptor catabolic process,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,FURIN,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0032802,low-density lipoprotein particle receptor catabolic process,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,FURIN,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:1903817,negative regulation of voltage-gated potassium channel activity,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,ANK3,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0031087,deadenylation-independent decapping of nuclear-transcribed mRNA,1,80,6,31.602083333333336,0.03123427340875648,0.39965954819844346,DCP1B,15169,0.31217570588751825
Bipolar disorder,bipolar,broad,GO:BP,GO:0019058,viral life cycle,4,80,227,3.3411894273127754,0.031947413277966234,0.39965954819844346,NFIA;SRPK2;FURIN;SPCS1,15169,0.3176048692368025
Bipolar disorder,bipolar,broad,GO:BP,GO:0007059,chromosome segregation,5,80,339,2.7966445427728615,0.03335534761682051,0.39965954819844346,STARD9;MAD1L1;PCID2;PBRM1;TNKS,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0051259,protein complex oligomerization,4,80,231,3.283333333333333,0.03374534842480059,0.39965954819844346,KCNB1;STK4;OSBPL2;KCNS1,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0051493,regulation of cytoskeleton organization,6,80,458,2.4840065502183406,0.03379874159383926,0.39965954819844346,FES;ADD3;CTTN;HDGFL3;RHOBTB1;PPFIA1,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0007215,glutamate receptor signaling pathway,2,80,55,6.895,0.03406467095625248,0.39965954819844346,KCNB1;HOMER2,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0048524,positive regulation of viral process,2,80,55,6.895,0.03406467095625248,0.39965954819844346,SRPK2;FURIN,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0051494,negative regulation of cytoskeleton organization,3,80,136,4.182628676470588,0.035124572321558425,0.39965954819844346,ADD3;HDGFL3;PPFIA1,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0086027,AV node cell to bundle of His cell signaling,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,CACNA1C,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0086016,AV node cell action potential,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,CACNA1C,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:1901017,negative regulation of potassium ion transmembrane transporter activity,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,ANK3,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0031086,"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay",1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,DCP1B,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0034182,regulation of maintenance of mitotic sister chromatid cohesion,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,TNKS,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0034091,regulation of maintenance of sister chromatid cohesion,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,TNKS,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0006152,purine nucleoside catabolic process,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,NUDT1,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:1902915,negative regulation of protein polyubiquitination,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,PARP10,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,PCID2,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0060633,negative regulation of transcription initiation by RNA polymerase II,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,PCID2,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0061043,regulation of vascular wound healing,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,VEGFB,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:2000143,negative regulation of DNA-templated transcription initiation,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,PCID2,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0030091,protein repair,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,MSRA,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0002158,osteoclast proliferation,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,NMB,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0021780,glial cell fate specification,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,NFIA,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:1903943,regulation of hepatocyte apoptotic process,1,80,7,27.087500000000002,0.0363454821489332,0.39965954819844346,STK4,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:1905818,regulation of chromosome separation,2,80,57,6.653070175438597,0.03636553973274788,0.39965954819844346,MAD1L1;PCID2,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:1902904,negative regulation of supramolecular fiber organization,3,80,138,4.122010869565218,0.03643814234952648,0.39965954819844346,ADD3;HDGFL3;PPFIA1,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:1902105,regulation of leukocyte differentiation,4,80,237,3.200210970464135,0.03655152633801256,0.39965954819844346,FES;CUL4A;PCID2;PBRM1,15169,0.3207267733603072
Bipolar disorder,bipolar,broad,GO:BP,GO:0051258,protein polymerization,4,80,238,3.1867647058823527,0.03703200319869472,0.39965954819844346,FES;ADD3;CTTN;HDGFL3,15169,0.3224984660082154
Bipolar disorder,bipolar,broad,GO:BP,GO:0010948,negative regulation of cell cycle process,4,80,239,3.1734309623430965,0.03751613691910598,0.39965954819844346,MAD1L1;CUL4A;PCID2;TNKS,15169,0.3224984660082154
Bipolar disorder,bipolar,broad,GO:BP,GO:0019730,antimicrobial humoral response,2,80,58,6.538362068965518,0.037537954750671565,0.39965954819844346,WFDC12;PI3,15169,0.3224984660082154
Bipolar disorder,bipolar,broad,GO:BP,GO:1902107,positive regulation of leukocyte differentiation,3,80,142,4.005897887323943,0.039140479317819464,0.39965954819844346,FES;PCID2;PBRM1,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:1903708,positive regulation of hemopoiesis,3,80,142,4.005897887323943,0.039140479317819464,0.39965954819844346,FES;PCID2;PBRM1,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0050877,nervous system process,9,80,871,1.9592566016073478,0.039392694213457854,0.39965954819844346,SHANK2;CNNM4;ANK3;NMB;GSDME;PLEC;HOMER2;MYRF;ELFN1,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0034330,cell junction organization,8,80,736,2.061005434782609,0.03980328618667604,0.39965954819844346,SHANK2;ANK3;NFIA;PLEC;CTTN;LRTM2;ELFN1;PPFIA1,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0031122,cytoplasmic microtubule organization,2,80,61,6.216803278688524,0.04114094400767267,0.39965954819844346,WDR73;PPFIA1,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0019226,transmission of nerve impulse,2,80,61,6.216803278688524,0.04114094400767267,0.39965954819844346,ANK3;PLEC,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0002520,immune system development,3,80,145,3.92301724137931,0.04123263778733906,0.39965954819844346,CACNA1C;MAD1L1;PCID2,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0043622,cortical microtubule organization,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,PPFIA1,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:1902775,mitochondrial large ribosomal subunit assembly,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,MRM2,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0000915,actomyosin contractile ring assembly,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,PLEC,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0000912,assembly of actomyosin apparatus involved in cytokinesis,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,PLEC,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0014866,skeletal myofibril assembly,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,PLEC,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0050930,induction of positive chemotaxis,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,VEGFB,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0099562,maintenance of postsynaptic density structure,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,SHANK2,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0014061,regulation of norepinephrine secretion,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,KCNB1,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0032287,peripheral nervous system myelin maintenance,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,PLEC,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0033137,negative regulation of peptidyl-serine phosphorylation,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,NT5DC2,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0032908,regulation of transforming growth factor beta1 production,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,FURIN,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0032905,transforming growth factor beta1 production,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,FURIN,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0071635,negative regulation of transforming growth factor beta production,1,80,8,23.701562500000005,0.0414300594756767,0.39965954819844346,FURIN,15169,0.3239865320503754
Bipolar disorder,bipolar,broad,GO:BP,GO:0071248,cellular response to metal ion,3,80,146,3.8961472602739726,0.041942410584743225,0.39965954819844346,KCNB1;ANK3;CPNE7,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0046888,negative regulation of hormone secretion,2,80,62,6.116532258064517,0.04236992527961571,0.39965954819844346,KCNB1;NMB,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0051304,chromosome separation,2,80,62,6.116532258064517,0.04236992527961571,0.39965954819844346,MAD1L1;PCID2,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0044772,mitotic cell cycle phase transition,5,80,365,2.597431506849315,0.04358242705903531,0.39965954819844346,MAD1L1;NFIA;CUL4A;PCID2;PBRM1,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:1904019,epithelial cell apoptotic process,2,80,63,6.019444444444445,0.043612604323457066,0.39965954819844346,STK4;TMEM258,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:1901880,negative regulation of protein depolymerization,2,80,63,6.019444444444445,0.043612604323457066,0.39965954819844346,ADD3;HDGFL3,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0072659,protein localization to plasma membrane,4,80,254,2.9860236220472443,0.04521767821621779,0.39965954819844346,KCNB1;ANK3;PACS1;PPFIA1,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0045787,positive regulation of cell cycle,4,80,254,2.9860236220472443,0.04521767821621779,0.39965954819844346,MAD1L1;SRPK2;CUL4A;PCID2,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0000075,cell cycle checkpoint signaling,3,80,151,3.767135761589404,0.045583514825757794,0.39965954819844346,MAD1L1;CUL4A;PCID2,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0072359,circulatory system development,9,80,896,1.9045898437500002,0.0457948613380564,0.39965954819844346,THSD7A;FES;CACNA1C;SRPK2;STK4;PLEC;HDAC5;STAB1;VEGFB,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0048514,blood vessel morphogenesis,6,80,494,2.302985829959514,0.04605205695556147,0.39965954819844346,THSD7A;SRPK2;STK4;HDAC5;STAB1;VEGFB,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0009913,epidermal cell differentiation,3,80,152,3.7423519736842104,0.04633007478287816,0.39965954819844346,GSDME;STK4;PLEC,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0006171,cAMP biosynthetic process,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,ADCY2,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0044837,actomyosin contractile ring organization,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,PLEC,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:2000651,positive regulation of sodium ion transmembrane transporter activity,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,ANK3,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:1904181,positive regulation of membrane depolarization,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,ANK3,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0045657,positive regulation of monocyte differentiation,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,FES,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0048243,norepinephrine secretion,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,KCNB1,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0002551,mast cell chemotaxis,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,VEGFB,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0045838,positive regulation of membrane potential,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,ANK3,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0062176,R-loop processing,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,SRPK2,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0072189,ureter development,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,NFIA,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0006000,fructose metabolic process,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,GLYCTK,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0099612,protein localization to axon,1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,ANK3,15169,0.32420275428671447
Bipolar disorder,bipolar,broad,GO:BP,GO:0006930,"substrate-dependent cell migration, cell extension",1,80,9,21.068055555555556,0.04648814240173343,0.39965954819844346,CTTN,15169,0.32420275428671447
