gene_set,ontology,term_id,term_name,overlap,gene_count,background_count,effect_size,p_value,fdr,genes
weighted,REAC,R-HSA-9610379,HCMV Late Events,1,123,75,1.6443360433604337,0.4578039802771354,0.5394439677306201,VPS37A
weighted,REAC,R-HSA-8957275,Post-translational protein phosphorylation,1,123,76,1.6227000427899019,0.46222229950503496,0.5434235142829466,KTN1
weighted,REAC,R-HSA-9833110,RSV-host interactions,1,123,77,1.601626016260163,0.4666049044981363,0.5473432812315217,MED13
weighted,REAC,R-HSA-5668914,Diseases of metabolism,2,123,195,1.264873879508026,0.4709508988301232,0.5512026215007272,MCCC1;DPM3
weighted,REAC,R-HSA-2559580,Oxidative Stress Induced Senescence,1,123,79,1.561078522177627,0.47526411485751874,0.5537675624009482,MAP4K4
weighted,REAC,R-HSA-2672351,Stimuli-sensing channels,1,123,79,1.561078522177627,0.47526411485751874,0.5537675624009482,CLCN3
weighted,REAC,R-HSA-9700206,Signaling by ALK in cancer,1,123,81,1.5225333734818831,0.48378387484906443,0.5611892948249148,PIK3CA
weighted,REAC,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,1,123,81,1.5225333734818831,0.48378387484906443,0.5611892948249148,PIK3CA
weighted,REAC,R-HSA-9013423,RAC3 GTPase cycle,1,123,83,1.485845822313645,0.4921664121074419,0.5671321569979794,STBD1
weighted,REAC,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,1,123,83,1.485845822313645,0.4921664121074419,0.5671321569979794,TPX2
weighted,REAC,R-HSA-111885,Opioid Signalling,1,123,83,1.485845822313645,0.4921664121074419,0.5671321569979794,CAMK2D
weighted,REAC,R-HSA-202424,Downstream TCR signaling,1,123,84,1.4681571815718157,0.4963069086811385,0.5687412399075839,PIK3CA
weighted,REAC,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),1,123,84,1.4681571815718157,0.4963069086811385,0.5687412399075839,KTN1
weighted,REAC,R-HSA-3700989,Transcriptional Regulation by TP53,3,123,327,1.13142388304617,0.49683142796524565,0.5687412399075839,CNOT7;COX4I2;TPX2
weighted,REAC,R-HSA-170834,Signaling by TGF-beta Receptor Complex,1,123,85,1.450884744141559,0.5004139189716406,0.5715887652148718,ITGA8
weighted,REAC,R-HSA-6794362,Protein-protein interactions at synapses,1,123,86,1.434013991302704,0.5044877115973686,0.5733302477034198,DLG2
weighted,REAC,R-HSA-388396,GPCR downstream signalling,4,123,454,1.086565667418789,0.504674704252382,0.5733302477034198,CAMK2D;PIK3CA;P2RY12;DGKQ
weighted,REAC,R-HSA-212165,Epigenetic regulation of gene expression,2,123,209,1.1801454856653832,0.507478172804835,0.5733302477034198,MTF2;DR1
weighted,REAC,R-HSA-9692914,SARS-CoV-1-host interactions,1,123,87,1.4175310718624428,0.5085285530396233,0.5733302477034198,BCL2L1
weighted,REAC,R-HSA-2682334,EPH-Ephrin signaling,1,123,87,1.4175310718624428,0.5085285530396233,0.5733302477034198,FYN
weighted,REAC,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,1,123,87,1.4175310718624428,0.5085285530396233,0.5733302477034198,NSF
weighted,REAC,R-HSA-9759194,Nuclear events mediated by NFE2L2,1,123,90,1.3702800361336949,0.5204560033748921,0.5855130037967536,BCL2L1
weighted,REAC,R-HSA-163685,Integration of energy metabolism,1,123,94,1.3119702473620483,0.5359137533614343,0.6016064069992876,FASN
weighted,REAC,R-HSA-983169,Class I MHC mediated antigen processing & presentation,3,123,348,1.0631483038968321,0.5387686408059378,0.603262464808833,DTX3L;UBOX5;ARIH2
weighted,REAC,R-HSA-9843745,Adipogenesis,1,123,95,1.2981600342319215,0.539700327712117,0.603262464808833,MED13
weighted,REAC,R-HSA-72306,tRNA processing,1,123,96,1.2846375338753389,0.5434562557797439,0.6061627468312528,RPP38
weighted,REAC,R-HSA-9679506,SARS-CoV Infections,3,123,352,1.0510670731707317,0.5465329901588394,0.6077210447424728,PARP9;BCL2L1;ZDHHC2
weighted,REAC,R-HSA-114608,Platelet degranulation ,1,123,97,1.2713938479590983,0.5471817835803874,0.6077210447424728,ITGA2B
weighted,REAC,R-HSA-418594,G alpha (i) signalling events,2,123,227,1.086565667418789,0.551993592218264,0.6117635990189678,CAMK2D;P2RY12
weighted,REAC,R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,1,123,99,1.2457091237579043,0.5545426126668405,0.6119899446344412,MED13
weighted,REAC,R-HSA-983705,Signaling by the B Cell Receptor (BCR),1,123,99,1.2457091237579043,0.5545426126668405,0.6119899446344412,FYN
weighted,REAC,R-HSA-5688426,Deubiquitination,2,123,232,1.0631483038968321,0.5638522550186319,0.6186979205246333,USP25;CYLD
weighted,REAC,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,1,123,102,1.209070620117966,0.5653618928931995,0.6186979205246333,ITGA2B
weighted,REAC,R-HSA-5696398,Nucleotide Excision Repair,1,123,102,1.209070620117966,0.5653618928931995,0.6186979205246333,ERCC8
weighted,REAC,R-HSA-6805567,Keratinization,1,123,102,1.209070620117966,0.5653618928931995,0.6186979205246333,PKP2
weighted,REAC,R-HSA-202403,TCR signaling,1,123,103,1.197332070408083,0.568910076816617,0.6199813363220753,PIK3CA
weighted,REAC,R-HSA-1474228,Degradation of the extracellular matrix,1,123,103,1.197332070408083,0.568910076816617,0.6199813363220753,CTSB
weighted,REAC,R-HSA-9018519,Estrogen-dependent gene expression,1,123,105,1.1745257452574527,0.5759204790125761,0.6237147096360265,NRIP1
weighted,REAC,R-HSA-68867,Assembly of the pre-replicative complex,1,123,105,1.1745257452574527,0.5759204790125761,0.6237147096360265,KPNA1
weighted,REAC,R-HSA-3214847,HATs acetylate histones,1,123,105,1.1745257452574527,0.5759204790125761,0.6237147096360265,DR1
weighted,REAC,R-HSA-5576891,Cardiac conduction,1,123,108,1.1419000301114124,0.5862246022801492,0.6335595080543227,CAMK2D
weighted,REAC,R-HSA-195258,RHO GTPase Effectors,2,123,243,1.015022248987922,0.5891513474135094,0.63540703171457,KTN1;NCKIPSD
weighted,REAC,R-HSA-9694516,SARS-CoV-2 Infection,2,123,251,0.9826709422472713,0.6068645033822018,0.6531613830216687,PARP9;ZDHHC2
weighted,REAC,R-HSA-3781865,Diseases of glycosylation,1,123,115,1.0723930717568047,0.6093118819349043,0.6544460954115638,DPM3
weighted,REAC,R-HSA-9609646,HCMV Infection,1,123,116,1.0631483038968321,0.6125040327600675,0.6551784940589246,VPS37A
weighted,REAC,R-HSA-5621481,C-type lectin receptors (CLRs),1,123,116,1.0631483038968321,0.6125040327600675,0.6551784940589246,FYN
weighted,REAC,R-HSA-9755511,KEAP1-NFE2L2 pathway,1,123,117,1.0540615662566883,0.6156703121708502,0.6572186154461837,BCL2L1
weighted,REAC,R-HSA-69002,DNA Replication Pre-Initiation,1,123,118,1.0451288411189197,0.6188109281423477,0.6592230703883786,KPNA1
weighted,REAC,R-HSA-8856688,Golgi-to-ER retrograde transport,1,123,120,1.0277100271002713,0.625015993390168,0.6644772882885289,NSF
weighted,REAC,R-HSA-195721,Signaling by WNT,2,123,266,0.9272571673085153,0.6385187300565085,0.6774527989623932,TMED5;WNT3
weighted,REAC,R-HSA-162599,Late Phase of HIV Life Cycle,1,123,126,0.9787714543812106,0.6430363879278393,0.6808620578059476,VPS37A
weighted,REAC,R-HSA-453279,Mitotic G1 phase and G1/S transition,1,123,134,0.9203373377017354,0.6657339862876976,0.7034678964416562,DYRK1A
weighted,REAC,R-HSA-2559583,Cellular Senescence,1,123,138,0.8936608931306705,0.6765399549254644,0.7134421342850351,MAP4K4
weighted,REAC,R-HSA-168898,Toll-like Receptor Cascades,1,123,141,0.8746468315746988,0.6844163787201301,0.718843761955549,CTSB
weighted,REAC,R-HSA-69306,DNA Replication,1,123,141,0.8746468315746988,0.6844163787201301,0.718843761955549,KPNA1
weighted,REAC,R-HSA-9006936,Signaling by TGFB family members,1,123,142,0.8684873468452995,0.6869993428815235,0.720107744948103,ITGA8
weighted,REAC,R-HSA-9013148,CDC42 GTPase cycle,1,123,144,0.8564250225835592,0.6921025289869407,0.7237390251104964,KTN1
weighted,REAC,R-HSA-500792,GPCR ligand binding,2,123,295,0.8361030728951357,0.6940418388735294,0.7237390251104964,P2RY12;WNT3
weighted,REAC,R-HSA-9612973,Autophagy,1,123,145,0.8505186431174657,0.6946230873186948,0.7237390251104964,VPS37A
weighted,REAC,R-HSA-5633007,Regulation of TP53 Activity,1,123,146,0.8446931729591269,0.6971231778578189,0.7248970096449829,TPX2
weighted,REAC,R-HSA-168255,Influenza Infection,1,123,147,0.8389469608981804,0.6996029654583975,0.7260293200184562,KPNA1
weighted,REAC,R-HSA-397014,Muscle contraction,1,123,169,0.7297349304853996,0.7493391951665997,0.7761013092796926,CAMK2D
weighted,REAC,R-HSA-69275,G2/M Transition,1,123,171,0.7212000190177341,0.7534333138466888,0.7787964155009338,TPX2
weighted,REAC,R-HSA-453274,Mitotic G2-G2/M phases,1,123,173,0.7128624465435406,0.7574610968936258,0.7798711885176977,TPX2
weighted,REAC,R-HSA-8878171,Transcriptional regulation by RUNX1,1,123,173,0.7128624465435406,0.7574610968936258,0.7798711885176977,ITGA2B
weighted,REAC,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,1,123,176,0.7007113821138212,0.763380719691213,0.7844187710212858,RPP38
weighted,REAC,R-HSA-201681,TCF dependent signaling in response to WNT,1,123,180,0.6851400180668474,0.7710511842936743,0.7907440436174813,WNT3
weighted,REAC,R-HSA-157118,Signaling by NOTCH,1,123,184,0.6702456698480029,0.7784749525614408,0.7967920102687688,CNTN1
weighted,REAC,R-HSA-8868773,rRNA processing in the nucleus and cytosol,1,123,186,0.6630387271614653,0.7820967951621823,0.7989325383065737,RPP38
weighted,REAC,R-HSA-72312,rRNA processing,1,123,195,0.632436939754013,0.7976816630899658,0.8132613830721918,RPP38
weighted,REAC,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),1,123,206,0.5986660352040415,0.8152354746235322,0.8295378513713135,P2RY12
weighted,REAC,R-HSA-3247509,Chromatin modifying enzymes,1,123,224,0.550558943089431,0.8407586667034874,0.8521864544062533,DR1
weighted,REAC,R-HSA-4839726,Chromatin organization,1,123,224,0.550558943089431,0.8407586667034874,0.8521864544062533,DR1
weighted,REAC,R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,1,123,238,0.5181731229076997,0.8581640567961138,0.8681427086193244,B3GALT1
weighted,REAC,R-HSA-69278,"Cell Cycle, Mitotic",2,123,451,0.5468966884790799,0.8845562075895105,0.8931109097905695,DYRK1A;TPX2
weighted,REAC,R-HSA-72766,Translation,1,123,268,0.4601686688508677,0.8893614761993005,0.8962291323861676,YARS2
weighted,REAC,R-HSA-73894,DNA Repair,1,123,276,0.44683044656533527,0.8964615741159351,0.9016434329258538,ERCC8
weighted,REAC,R-HSA-8953854,Metabolism of RNA,3,123,668,0.553855703227691,0.9121412146689973,0.915649450110032,CNOT7;FASTKD5;RPP38
weighted,REAC,R-HSA-71291,Metabolism of amino acids and derivatives,1,123,302,0.40836160017229317,0.9165591932899575,0.918318423987251,MCCC1
weighted,REAC,R-HSA-1640170,Cell Cycle,2,123,558,0.4420258181076435,0.9439776430726085,0.9439776430726085,DYRK1A;TPX2
weighted,WP,WP5066,FOXA2 pathway,2,123,12,20.55420054200542,0.004081583263175725,0.29209270918344155,IRS2;FASN
weighted,WP,WP5346,8p23 1 copy number variation syndrome,3,123,41,9.023795359904819,0.00443035601504886,0.29209270918344155,FCGR2A;CTSB;MTMR7
weighted,WP,WP4318,Mitochondrial fission and fusion,2,123,13,18.97310819262039,0.004798194021188454,0.29209270918344155,SH3GL2;BCL2L1
weighted,WP,WP5528,JAK STAT signaling and ARTD family members,2,123,14,17.61788617886179,0.005568324418981282,0.29209270918344155,PARP9;DTX3L
weighted,WP,WP185,Integrin mediated cell adhesion,4,123,88,5.60569105691057,0.005684021786911244,0.29209270918344155,FYN;ITGA8;ITGA2B;MYLK2
weighted,WP,WP5101,Congenital generalized lipodystrophy,2,123,16,15.415650406504069,0.0072655523132801655,0.29209270918344155,FYN;PIK3CA
weighted,WP,WP3599,Transcription factor regulation in adipogenesis,2,123,18,13.702800361336948,0.00916619142283762,0.29209270918344155,IRS2;NRIP1
weighted,WP,WP5292,Glycosphingolipid metabolism,2,123,21,11.745257452574526,0.012383486967863833,0.29209270918344155,GALC;B3GALT1
weighted,WP,WP2583,T cell receptor and co stimulatory signaling,2,123,21,11.745257452574526,0.012383486967863833,0.29209270918344155,FYN;DYRK1A
weighted,WP,WP306,Focal adhesion,5,123,172,3.5850349782567594,0.013067692172943646,0.29209270918344155,FYN;ITGA8;ITGA2B;PIK3CA;MYLK2
weighted,WP,WP4357,NRF2 ARE regulation,2,123,22,11.21138211382114,0.013550249809995604,0.29209270918344155,FYN;PIK3CA
weighted,WP,WP3915,Angiopoietin like protein 8 regulatory pathway,4,123,114,4.327200114106405,0.013858997617073179,0.29209270918344155,MAP4K4;IRS2;PIK3CA;FASN
weighted,WP,WP2118,Arrhythmogenic right ventricular cardiomyopathy,3,123,62,5.967348544453187,0.013901489044440819,0.29209270918344155,PKP2;ITGA8;ITGA2B
weighted,WP,WP1528,Physiological and pathological hypertrophy of the heart,2,123,23,10.723930717568047,0.014762808406383325,0.29209270918344155,CAMK2D;CTF1
weighted,WP,WP2037,Prolactin signaling,3,123,68,5.440817790530846,0.017789153483313093,0.3285063676585151,FYN;IRS2;PIK3CA
weighted,WP,WP1544,MicroRNAs in cardiomyocyte hypertrophy,3,123,74,4.999670402109427,0.022222340615450205,0.3804696615019996,CAMK2D;PIK3CA;CTF1
weighted,WP,WP4875,Disruption of postsynaptic signaling by CNV,2,123,33,7.474254742547426,0.02923447787646816,0.3804696615019996,DLG2;CAMK2D
weighted,WP,WP4658,Small cell lung cancer,3,123,85,4.352654232424677,0.03177201327416286,0.3804696615019996,ITGA2B;PIK3CA;BCL2L1
weighted,WP,WP2371,Parkinson 39 s disease pathway,2,123,36,6.851400180668474,0.03433957732101165,0.3804696615019996,SNCA;LRRK2
weighted,WP,WP2882,Nuclear receptors meta pathway,5,123,223,2.765139086368442,0.03518087631387253,0.3804696615019996,IRS2;SLC2A13;FASN;KTN1;NRIP1
weighted,WP,WP3672,lncRNA mediated mechanisms of therapeutic resistance,1,123,5,24.665040650406507,0.03989619740520559,0.3804696615019996,BCL2L1
weighted,WP,WP286,IL3 signaling,2,123,40,6.166260162601627,0.04163839712509087,0.3804696615019996,FYN;BCL2L1
weighted,WP,WP4747,Netrin UNC5B signaling,2,123,41,6.01586357326988,0.04354650179740073,0.3804696615019996,FYN;PIK3CA
weighted,WP,WP5477,Molecular pathway for oxidative stress,2,123,41,6.01586357326988,0.04354650179740073,0.3804696615019996,PIK3CA;BCL2L1
weighted,WP,WP5373,Osteoarthritic chondrocyte hypertrophy,2,123,41,6.01586357326988,0.04354650179740073,0.3804696615019996,PIK3CA;P4HTM
weighted,WP,WP3594,Circadian rhythm genes,4,123,164,3.00793178663494,0.04448676440193289,0.3804696615019996,DYRK1A;CCAR2;NRIP1;RORA
weighted,WP,WP3890,Nanomaterial induced inflammasome activation,1,123,6,20.55420054200542,0.0476839030052557,0.3804696615019996,CTSB
weighted,WP,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,2,123,45,5.4811201445347795,0.051493193617961765,0.3804696615019996,FYN;PIK3CA
weighted,WP,WP395,IL4 signaling,2,123,45,5.4811201445347795,0.051493193617961765,0.3804696615019996,IRS2;PIK3CA
weighted,WP,WP4971,Phosphoinositides metabolism,2,123,45,5.4811201445347795,0.051493193617961765,0.3804696615019996,PIK3CA;MTMR7
weighted,WP,WP4659,Gastrin signaling,3,123,104,3.5574577861163226,0.05251719521187669,0.3804696615019996,FYN;PIK3CA;BCL2L1
weighted,WP,WP3286,Copper homeostasis,2,123,46,5.3619653587840235,0.05355531504905247,0.3804696615019996,PIK3CA;MTF2
weighted,WP,WP236,Adipogenesis,3,123,106,3.4903359410952604,0.05500319423273348,0.3804696615019996,IRS2;NRIP1;RORA
weighted,WP,WP2874,Liver X receptor pathway,1,123,7,17.61788617886179,0.05540894949541949,0.3804696615019996,FASN
weighted,WP,WP2267,Synaptic vesicle pathway,2,123,48,5.138550135501355,0.05776583872198109,0.3804696615019996,RIMS1;NSF
weighted,WP,WP4217,Ebola virus infection in host,3,123,111,3.3331136014062843,0.06145988573649334,0.3804696615019996,CTSB;PIK3CA;KPNA1
weighted,WP,WP585,Interferon type I signaling,2,123,50,4.933008130081301,0.06208746455167886,0.3804696615019996,FYN;IRS2
weighted,WP,WP3865,Novel intracellular components of RIG I like receptor pathway,2,123,50,4.933008130081301,0.06208746455167886,0.3804696615019996,AZI2;CYLD
weighted,WP,WP2879,Farnesoid X receptor pathway,1,123,8,15.415650406504069,0.06307183692531418,0.3804696615019996,IRS2
weighted,WP,WP5362,TAR syndrome,2,123,52,4.743277048155098,0.06651557125591084,0.3804696615019996,CLCN3;CCAR2
weighted,WP,WP2853,Endoderm differentiation,3,123,117,3.162184698770065,0.06965220312309425,0.3804696615019996,TOX3;WNT3;MTF2
weighted,WP,WP5536,Wnt signaling in adult hippocampal neurogenesis,1,123,9,13.702800361336948,0.07067306138664171,0.3804696615019996,WNT3
weighted,WP,WP5472,Phosphoinositide 3 kinase PI3K family,1,123,9,13.702800361336948,0.07067306138664171,0.3804696615019996,PIK3CA
weighted,WP,WP4582,Cancer immunotherapy by CTLA4 blockade,1,123,9,13.702800361336948,0.07067306138664171,0.3804696615019996,PIK3CA
weighted,WP,WP5031,Biotin metabolism including IMDs,1,123,9,13.702800361336948,0.07067306138664171,0.3804696615019996,MCCC1
weighted,WP,WP5191,Resolvin E1 and resolvin D1 signaling decrease inflammation,1,123,9,13.702800361336948,0.07067306138664171,0.3804696615019996,PIK3CA
weighted,WP,WP1403,AMP activated protein kinase signaling,2,123,54,4.56760012044565,0.07104565569397452,0.3804696615019996,PIK3CA;FASN
weighted,WP,WP2858,Ectoderm differentiation,3,123,119,3.109038737446198,0.07248772790847113,0.3804696615019996,FYN;TOX3;SNCA
weighted,WP,WP5153,N glycan biosynthesis,2,123,56,4.404471544715448,0.07567333030711465,0.3804696615019996,ALG10;DPM3
weighted,WP,WP2857,Mesodermal commitment pathway,3,123,122,3.0325869652139144,0.07683674789780559,0.3804696615019996,TOX3;WNT3;MTF2
weighted,WP,WP2814,Mammary gland development puberty stage 2 of 4,1,123,10,12.332520325203253,0.07821311504425665,0.3804696615019996,NRIP1
weighted,WP,WP1991,SRF and miRs in smooth muscle differentiation and proliferation,1,123,10,12.332520325203253,0.07821311504425665,0.3804696615019996,CAMK2D
weighted,WP,WP3930,EDA signaling in hair follicle development,1,123,10,12.332520325203253,0.07821311504425665,0.3804696615019996,WNT3
weighted,WP,WP4239,Epithelial to mesenchymal transition in colorectal cancer,3,123,127,2.9131937776070673,0.08433413556556194,0.3804696615019996,PKP2;PIK3CA;WNT3
weighted,WP,WP3935,Leptin insulin signaling overlap,1,123,11,11.21138211382114,0.08569248616699274,0.3804696615019996,IRS2
weighted,WP,WP4792,Purine metabolism,1,123,11,11.21138211382114,0.08569248616699274,0.3804696615019996,ITPA
weighted,WP,WP4942,15q13 3 copy number variation syndrome,1,123,11,11.21138211382114,0.08569248616699274,0.3804696615019996,FYN
weighted,WP,WP2380,Brain derived neurotrophic factor BDNF signaling,3,123,129,2.868027982605408,0.087417991833436,0.3804696615019996,FYN;IRS2;NSF
weighted,WP,WP1423,Ganglio sphingolipid metabolism,1,123,12,10.27710027100271,0.09311165915824887,0.3804696615019996,B3GALT1
weighted,WP,WP4396,Nonalcoholic fatty liver disease,3,123,133,2.7817715019255456,0.09372687236551547,0.3804696615019996,IRS2;PIK3CA;COX4I2
weighted,WP,WP1982,Sterol regulatory element binding proteins SREBP signaling,2,123,65,3.794621638524078,0.09759350182128958,0.3804696615019996,PIK3CA;FASN
weighted,WP,WP4724,Omega 9 fatty acid synthesis,1,123,13,9.486554096310195,0.10047111458633722,0.3804696615019996,FASN
weighted,WP,WP3679,Cell type dependent selectivity of CCK2R signaling,1,123,13,9.486554096310195,0.10047111458633722,0.3804696615019996,CD38
weighted,WP,WP4884,Pathogenesis of SARS CoV 2 mediated by nsp9 nsp10 complex,1,123,13,9.486554096310195,0.10047111458633722,0.3804696615019996,FYN
weighted,WP,WP3873,RIOK1 and RIOK2 in EGFR and PI3K mediated tumorigenesis,1,123,13,9.486554096310195,0.10047111458633722,0.3804696615019996,PIK3CA
weighted,WP,WP5192,Modulation of PI3K Akt mTOR signaling by bioactive sphingolipids,1,123,13,9.486554096310195,0.10047111458633722,0.3804696615019996,PIK3CA
weighted,WP,WP5098,T cell activation SARS CoV 2,2,123,68,3.627211860353898,0.10525700984094628,0.3804696615019996,FYN;BCL2L1
weighted,WP,WP5560,Lupus therapies,1,123,14,8.808943089430896,0.1077713292145954,0.3804696615019996,CD38
weighted,WP,WP5580,HLA C allotypes interactions with KIR on dNK cells,1,123,14,8.808943089430896,0.1077713292145954,0.3804696615019996,FYN
weighted,WP,WP3,Transcriptional activation by NRF2 in response to phytochemicals,1,123,14,8.808943089430896,0.1077713292145954,0.3804696615019996,PIK3CA
weighted,WP,WP2876,Pregnane X receptor pathway,1,123,14,8.808943089430896,0.1077713292145954,0.3804696615019996,NRIP1
weighted,WP,WP4962,Airway smooth muscle cell contraction,1,123,14,8.808943089430896,0.1077713292145954,0.3804696615019996,CD38
weighted,WP,WP3644,NAD metabolism,1,123,14,8.808943089430896,0.1077713292145954,0.3804696615019996,CD38
weighted,WP,WP3893,Development and heterogeneity of the ILC family,1,123,14,8.808943089430896,0.1077713292145954,0.3804696615019996,RORA
weighted,WP,WP4298,Acute viral myocarditis,2,123,71,3.473949387381198,0.11307783577691087,0.3804696615019996,FYN;BCL2L1
weighted,WP,WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,1,123,15,8.22168021680217,0.11501277603126345,0.3804696615019996,FASN
weighted,WP,WP5176,Disorders of bile acid synthesis and biliary transport,1,123,15,8.22168021680217,0.11501277603126345,0.3804696615019996,HSD3B7
weighted,WP,WP481,Insulin signaling,3,123,146,2.534079518877381,0.11545837415652457,0.3804696615019996,MAP4K4;IRS2;PIK3CA
weighted,WP,WP2059,Alzheimer 39 s disease and miRNA effects,4,123,230,2.1447861435136093,0.11712811579789396,0.3804696615019996,IRS2;PIK3CA;SNCA;WNT3
weighted,WP,WP5124,Alzheimer 39 s disease,4,123,230,2.1447861435136093,0.11712811579789396,0.3804696615019996,IRS2;PIK3CA;SNCA;WNT3
weighted,WP,WP4141,PI3K AKT mTOR vitamin D3 signaling,1,123,16,7.7078252032520345,0.12219592427912898,0.3804696615019996,PIK3CA
weighted,WP,WP2916,Interactome of polycomb repressive complex 2 PRC2 ,1,123,16,7.7078252032520345,0.12219592427912898,0.3804696615019996,MTF2
weighted,WP,WP4153,Degradation pathway of sphingolipids including diseases,1,123,16,7.7078252032520345,0.12219592427912898,0.3804696615019996,GALC
weighted,WP,WP4263,Pancreatic adenocarcinoma pathway,2,123,76,3.2454000855798038,0.12643003818468665,0.3804696615019996,PIK3CA;BCL2L1
weighted,WP,WP5576,Killer cell immunoglobulin like receptors and human leukocyte antigen C pathway,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,FYN
weighted,WP,WP4537,Hippo YAP signaling,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,MAP4K4
weighted,WP,WP2865,IL1 and megakaryocytes in obesity,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,PIK3CA
weighted,WP,WP4558,Interferon mediated signaling,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,PIK3CA
weighted,WP,WP4961,STING pathway in Kawasaki like disease and COVID 19,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,FCGR2A
weighted,WP,WP3645,NAD biosynthetic pathways,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,CD38
weighted,WP,WP5181,Roles of ceramides in development of insulin resistance,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,IRS2
weighted,WP,WP5372,Involvement of secretase in neurodegenerative diseases,1,123,17,7.254423720707796,0.12932123948494093,0.3804696615019996,SNCA
weighted,WP,WP4806,EGFR tyrosine kinase inhibitor resistance,2,123,79,3.122157044355254,0.13461348712305285,0.3804696615019996,PIK3CA;BCL2L1
weighted,WP,WP205,IL7 signaling,1,123,18,6.851400180668474,0.13638918348859397,0.3804696615019996,FYN
weighted,WP,WP5561,Integrative Analysis of Treg Glial Interactions ,2,123,80,3.0831300813008133,0.13736758762561102,0.3804696615019996,GALC;P2RY12
weighted,WP,WP673,ErbB signaling,2,123,82,3.00793178663494,0.1429129009042893,0.3804696615019996,CAMK2D;PIK3CA
weighted,WP,WP4142,Metabolism of sphingolipids in ER and Golgi apparatus,1,123,19,6.4908001711596075,0.14340021447208706,0.3804696615019996,B3GALT1
weighted,WP,WP4224,Purine metabolism and related disorders,1,123,19,6.4908001711596075,0.14340021447208706,0.3804696615019996,ITPA
weighted,WP,WP3657,Hematopoietic stem cell gene regulation by GABP alpha beta complex,1,123,19,6.4908001711596075,0.14340021447208706,0.3804696615019996,BCL2L1
weighted,WP,WP5194,Synthesis of ceramides and 1 deoxyceramides,1,123,19,6.4908001711596075,0.14340021447208706,0.3804696615019996,CERS6
weighted,WP,WP5183,SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction,1,123,19,6.4908001711596075,0.14340021447208706,0.3804696615019996,NDUFAF2
weighted,WP,WP3932,Focal adhesion PI3K Akt mTOR signaling,4,123,249,1.9811277630848598,0.14409951421211636,0.3804696615019996,IRS2;ITGA8;ITGA2B;PIK3CA
weighted,WP,WP4864,Host pathogen interaction of human coronaviruses apoptosis,1,123,20,6.166260162601627,0.15035478698825416,0.3804696615019996,BCL2L1
weighted,WP,WP4172,PI3K Akt signaling,4,123,257,1.9194584163740473,0.15613201465853177,0.3804696615019996,ITGA8;ITGA2B;PIK3CA;BCL2L1
weighted,WP,WP5437,GNAQ pathways in port wine stain,1,123,21,5.872628726287263,0.15725335198927373,0.3804696615019996,PIK3CA
weighted,WP,WP5443,Effects of MFN2 mutation,1,123,21,5.872628726287263,0.15725335198927373,0.3804696615019996,SNCA
weighted,WP,WP357,Fatty acid biosynthesis,1,123,21,5.872628726287263,0.15725335198927373,0.3804696615019996,FASN
weighted,WP,WP5145,COVID 19 structural coverage map,1,123,21,5.872628726287263,0.15725335198927373,0.3804696615019996,PARP9
weighted,WP,WP5198,Inflammatory bowel disease signaling,1,123,21,5.872628726287263,0.15725335198927373,0.3804696615019996,RORA
weighted,WP,WP5074,Kallmann syndrome,1,123,21,5.872628726287263,0.15725335198927373,0.3804696615019996,PIK3CA
weighted,WP,WP3872,Apoptosis regulation by parathyroid hormone related protein,1,123,21,5.872628726287263,0.15725335198927373,0.3804696615019996,BCL2L1
weighted,WP,WP4483,Relationship between inflammation COX 2 and EGFR,1,123,22,5.60569105691057,0.16409635685495375,0.3804696615019996,PIK3CA
weighted,WP,WP712,Estrogen signaling,1,123,22,5.60569105691057,0.16409635685495375,0.3804696615019996,PIK3CA
weighted,WP,WP5496,Targeted therapy in breast cancer,1,123,22,5.60569105691057,0.16409635685495375,0.3804696615019996,PIK3CA
weighted,WP,WP399,Wnt signaling and pluripotency,2,123,90,2.7405600722673897,0.1655350939251402,0.3804696615019996,WNT3;LRRK2
weighted,WP,WP5557,ANK2 pathway in epilepsy development,1,123,23,5.3619653587840235,0.17088424542079775,0.3804696615019996,ANK2
weighted,WP,WP2361,Gastric cancer network 1,1,123,23,5.3619653587840235,0.17088424542079775,0.3804696615019996,TPX2
