region_id,region,regional_weighted_score,contribution_rank,gene,expression,l2g_score,weighted_contribution,normalized_contribution
144,Thal PuI R,0.5455636151710573,122,NUCKS1,0.2070705210762651,0.1008259132504463,0.0004457107062204361,0.0008169729318929873
144,Thal PuI R,0.5455636151710573,123,TPX2,0.2899350545556524,0.0610919557511806,0.0003781354383778265,0.00069310970868038
147,Thal PuA L,0.5441006702683586,1,SIPA1L2,0.8605362522979796,0.8528462648391724,0.015667602622321374,0.028795411361272314
147,Thal PuA L,0.5441006702683586,2,TMEM163,0.7738091031238281,0.8511537313461304,0.014060619872423113,0.025841945508885706
147,Thal PuA L,0.5441006702683586,3,ITPKB,0.7194300773712251,0.9014809131622314,0.013845471560264597,0.02544652546271594
147,Thal PuA L,0.5441006702683586,4,HIP1R,0.7235949637052647,0.8798125386238098,0.013590902845163896,0.024978654847935877
147,Thal PuA L,0.5441006702683586,5,SH3GL2,0.6581425293539941,0.8994671702384949,0.012637695819141566,0.02322676024807774
147,Thal PuA L,0.5441006702683586,6,TMEM175,0.7394938708119384,0.7957037091255188,0.012561704899222474,0.023087096902539843
147,Thal PuA L,0.5441006702683586,7,TOX3,0.7324936157045464,0.7276461720466614,0.01137854465456177,0.02091257239023378
147,Thal PuA L,0.5441006702683586,8,MCCC1,0.7683233483135647,0.6534242630004883,0.01071770781415125,0.019698023545652157
147,Thal PuA L,0.5441006702683586,9,GALC,0.6627485430749447,0.730959951877594,0.010342010882824106,0.019007531965956358
147,Thal PuA L,0.5441006702683586,10,SPPL2B,0.6921077614206158,0.6948310136795044,0.01026633755896641,0.01886845232868928
147,Thal PuA L,0.5441006702683586,11,MAP4K4,0.6150569794274613,0.7526438236236572,0.00988251491713788,0.018163026544818765
147,Thal PuA L,0.5441006702683586,12,CAMK2D,0.7626875439125325,0.6061360836029053,0.009869142451022413,0.018138449353783746
147,Thal PuA L,0.5441006702683586,13,SLC18B1,0.6448477413629101,0.702358067035675,0.009668929272114497,0.017770478517046554
147,Thal PuA L,0.5441006702683586,14,SLC2A13,0.6290365758062946,0.700274646282196,0.009403876713807437,0.017283339697356563
147,Thal PuA L,0.5441006702683586,15,FASN,0.7863909584005028,0.5596649646759033,0.009395702512193549,0.01726831637159985
147,Thal PuA L,0.5441006702683586,16,CNTN1,0.5780752636237595,0.7606772780418396,0.009387446071688779,0.017253141899381874
147,Thal PuA L,0.5441006702683586,17,STK39,0.5219013092619028,0.8421160578727722,0.009382594787270007,0.01724422574712575
147,Thal PuA L,0.5441006702683586,18,ALG10,0.6235039951765288,0.7019623517990112,0.009343631161231037,0.017172614686584778
147,Thal PuA L,0.5441006702683586,19,ELOVL7,0.6893528070246977,0.6225336194038391,0.009161508395248668,0.01683789213259023
147,Thal PuA L,0.5441006702683586,20,UBAP2,0.7349721159171336,0.5707280039787292,0.008954939803487973,0.016458240713196074
147,Thal PuA L,0.5441006702683586,21,ASXL3,0.5775465289029439,0.7160765528678894,0.008828949992385345,0.016226684646484215
147,Thal PuA L,0.5441006702683586,22,FYN,0.5417635393053974,0.7615038752555847,0.008807335023973342,0.016186958600196966
147,Thal PuA L,0.5441006702683586,23,DYRK1A,0.5297008099856882,0.7525694370269775,0.008510201426737994,0.015640858193651252
147,Thal PuA L,0.5441006702683586,24,RNF141,0.51643040941834,0.7541582584381104,0.008314515052451553,0.015281207149314316
147,Thal PuA L,0.5441006702683586,25,CTSB,0.4494640240872127,0.8426995277404785,0.008085936225987751,0.014861103225621182
147,Thal PuA L,0.5441006702683586,26,FAM47E,0.5350987677879736,0.6943575739860535,0.007931946082764067,0.014578085483430689
147,Thal PuA L,0.5441006702683586,27,SLC50A1,0.5876747335923677,0.6150293350219727,0.007716057855358858,0.014181305550594492
147,Thal PuA L,0.5441006702683586,28,ITGA8,0.6068230137356626,0.5747663378715515,0.007445879327631126,0.013684745736407027
