region_id,region_name,gene_set_version,observed_score,random_mean,random_std,z_score,number_random_equal_or_greater,empirical_p,fdr_p,effect_size,n_permutations,inference_scope
108,Cerebellum 8 R,broad,0.4981490916733599,0.5055102399140596,0.006532771742989292,-1.1268032207920642,8699,0.8699130086991301,0.9936028619360286,-0.007361148240699722,10000,gene-set permutation significance; not a spatially independent test
122,Thal AV R,broad,0.503147948314071,0.518920447999239,0.013518308759377368,-1.1667509572324997,8820,0.882011798820118,0.9936028619360286,-0.01577249968516803,10000,gene-set permutation significance; not a spatially independent test
165,Red N L,broad,0.5057410903334201,0.5180954172700644,0.01030166753906597,-1.1992550613572246,8847,0.8847115288471152,0.9936028619360286,-0.012354326936644289,10000,gene-set permutation significance; not a spatially independent test
64,Parietal Sup R,broad,0.4531712880857386,0.46748388804495333,0.011776507857071662,-1.2153517946850592,8878,0.8878112188781122,0.9936028619360286,-0.014312599959214745,10000,gene-set permutation significance; not a spatially independent test
10,Frontal Inf Tri R,broad,0.5057231418635977,0.5195758254468441,0.011178170985294849,-1.2392620940822934,8914,0.8914108589141085,0.9936028619360286,-0.013852683583246428,10000,gene-set permutation significance; not a spatially independent test
105,Cerebellum 7b L,broad,0.486873104909992,0.5018998190701008,0.011659496662351925,-1.2887961286210154,9004,0.9004099590040996,0.9936028619360286,-0.015026714160108812,10000,gene-set permutation significance; not a spatially independent test
31,OFClat L,broad,0.4792987911673351,0.4906206710010767,0.008661883029221273,-1.3070922102672955,9061,0.9061093890610938,0.9936028619360286,-0.01132187983374161,10000,gene-set permutation significance; not a spatially independent test
12,Frontal Inf Orb 2 R,broad,0.5048554024370565,0.5175488644808531,0.009529640944437886,-1.3319979333749552,9089,0.9089091090890911,0.9936028619360286,-0.012693462043796622,10000,gene-set permutation significance; not a spatially independent test
107,Cerebellum 8 L,broad,0.496371293707437,0.5062259559094906,0.007392538234838749,-1.3330552902129922,9062,0.9062093790620938,0.9936028619360286,-0.00985466220205361,10000,gene-set permutation significance; not a spatially independent test
156,ACC sup R,broad,0.5121914833963584,0.5274876110047102,0.010942642723179885,-1.3978458399221831,9199,0.9199080091990801,0.9936028619360286,-0.01529612760835175,10000,gene-set permutation significance; not a spatially independent test
71,Precuneus L,broad,0.4932397324388941,0.5017734970450402,0.006064880586268593,-1.4070787519654135,9201,0.92010798920108,0.9936028619360286,-0.008533764606146077,10000,gene-set permutation significance; not a spatially independent test
39,Cingulate Post L,broad,0.4994080545111457,0.5111669434249401,0.008227558053402282,-1.4292076503710325,9226,0.9226077392260774,0.9936028619360286,-0.011758888913794341,10000,gene-set permutation significance; not a spatially independent test
127,Thal VL L,broad,0.5099115152451582,0.5228383011132479,0.008703544487691587,-1.4852323540565064,9298,0.9298070192980702,0.9936028619360286,-0.012926785868089707,10000,gene-set permutation significance; not a spatially independent test
8,Frontal Inf Oper R,broad,0.4729661721619267,0.48809594144523144,0.009965747994834918,-1.518176988937131,9368,0.9368063193680632,0.9936028619360286,-0.015129769283304728,10000,gene-set permutation significance; not a spatially independent test
79,Pallidum L,broad,0.5043601019139669,0.5178506340831518,0.008320757146908553,-1.6213106488989575,9477,0.9477052294770523,0.9936028619360286,-0.013490532169184943,10000,gene-set permutation significance; not a spatially independent test
32,OFClat R,broad,0.5071095269141773,0.5273021594583989,0.011754494533610533,-1.717864812177435,9567,0.9567043295670433,0.9936028619360286,-0.020192632544221545,10000,gene-set permutation significance; not a spatially independent test
68,SupraMarginal R,broad,0.4704579037115745,0.4874784487217665,0.009829953613283383,-1.7314979988503567,9611,0.9611038896110389,0.9936028619360286,-0.017020545010192012,10000,gene-set permutation significance; not a spatially independent test
18,Olfactory R,broad,0.4572774599931973,0.488356269338727,0.017748506999257358,-1.7510661232987155,9594,0.9594040595940406,0.9936028619360286,-0.0310788093455297,10000,gene-set permutation significance; not a spatially independent test
