term_id,term_name,ontology,overlap,gene_count,background_count,effect_size,p_value,fdr,genes
GO:0044706,multi-multicellular organism process,GO:BP,2,123,146,1.6893863459182539,0.3321099591457001,0.46130564376048555,CTSB;CD38
GO:0051170,import into nucleus,GO:BP,2,123,146,1.6893863459182539,0.3321099591457001,0.46130564376048555,KPNA1;LRRK2
GO:0042098,T cell proliferation,GO:BP,2,123,146,1.6893863459182539,0.3321099591457001,0.46130564376048555,GPNMB;FYN
GO:0050777,negative regulation of immune response,GO:BP,2,123,146,1.6893863459182539,0.3321099591457001,0.46130564376048555,FYN;CNOT7
GO:2000242,negative regulation of reproductive process,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,BCL2L1
GO:0071869,response to catecholamine,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,LRRK2
GO:0002287,alpha-beta T cell activation involved in immune response,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,RORA
GO:1902808,positive regulation of cell cycle G1/S phase transition,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,DDRGK1
GO:0006984,ER-nucleus signaling pathway,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,DDRGK1
GO:0001836,release of cytochrome c from mitochondria,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,BCL2L1
GO:0098708,D-glucose import across plasma membrane,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,IRS2
GO:0050771,negative regulation of axonogenesis,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,WNT3
GO:0070527,platelet aggregation,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,P2RY12
GO:0045005,DNA-templated DNA replication maintenance of fidelity,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,NUCKS1
GO:0072678,T cell migration,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,STK39
GO:1900024,regulation of substrate adhesion-dependent cell spreading,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,PKP2
GO:0071867,response to monoamine,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,LRRK2
GO:0009311,oligosaccharide metabolic process,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,B3GALT1
GO:0061178,regulation of insulin secretion involved in cellular response to glucose stimulus,GO:BP,1,123,50,2.4665040650406507,0.3348524947217819,0.46130564376048555,NDUFAF2
GO:0035264,multicellular organism growth,GO:BP,2,123,147,1.6778939217963609,0.3350741881733824,0.46130564376048555,PIK3CA;FOXS1
GO:0000302,response to reactive oxygen species,GO:BP,2,123,147,1.6778939217963609,0.3350741881733824,0.46130564376048555,FYN;LRRK2
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,GO:BP,3,123,253,1.462354188759279,0.3374051586818856,0.46426806486710864,IRS2;PIK3CA;P2RY12
GO:0045860,positive regulation of protein kinase activity,GO:BP,2,123,148,1.6665568007031422,0.33803468017370025,0.4648873972027905,LRRK2;TPX2
GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,SNCA
GO:0010324,membrane invagination,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,CLCN3
GO:0014743,regulation of muscle hypertrophy,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,CAMK2D
GO:0060612,adipose tissue development,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,PIK3CA
GO:0140271,hexose import across plasma membrane,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,IRS2
GO:1901379,regulation of potassium ion transmembrane transport,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,STK39
GO:0046635,positive regulation of alpha-beta T cell activation,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,ITPKB
GO:0098704,carbohydrate import across plasma membrane,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,IRS2
GO:0099172,presynapse organization,GO:BP,1,123,51,2.418141240235932,0.34026377477662845,0.46572817773177194,SNCA
GO:0033002,muscle cell proliferation,GO:BP,2,123,149,1.6553718557319803,0.340991301429611,0.46647754065687547,PIK3CA;KPNA1
GO:0009914,hormone transport,GO:BP,3,123,255,1.450884744141559,0.34184691196104006,0.4674012395203455,IRS2;CD38;NDUFAF2
GO:0051223,regulation of protein transport,GO:BP,4,123,365,1.351509076734603,0.3435471547654667,0.46947820569479126,IRS2;CD38;NDUFAF2;ZDHHC2
GO:0051932,"synaptic transmission, GABAergic",GO:BP,1,123,52,2.371638524077549,0.3456313866103675,0.4708364472699591,CLCN3
GO:0045010,actin nucleation,GO:BP,1,123,52,2.371638524077549,0.3456313866103675,0.4708364472699591,HIP1R
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,GO:BP,1,123,52,2.371638524077549,0.3456313866103675,0.4708364472699591,FYN
GO:0003229,ventricular cardiac muscle tissue development,GO:BP,1,123,52,2.371638524077549,0.3456313866103675,0.4708364472699591,PKP2
GO:0008347,glial cell migration,GO:BP,1,123,52,2.371638524077549,0.3456313866103675,0.4708364472699591,P2RY12
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",GO:BP,1,123,52,2.371638524077549,0.3456313866103675,0.4708364472699591,CNOT7
GO:0000910,cytokinesis,GO:BP,2,123,151,1.6334464006891727,0.34689240869648486,0.47181009497773874,BCL2L1;BIN3
GO:0007369,gastrulation,GO:BP,2,123,151,1.6334464006891727,0.34689240869648486,0.47181009497773874,ITGA8;WNT3
GO:0042445,hormone metabolic process,GO:BP,2,123,151,1.6334464006891727,0.34689240869648486,0.47181009497773874,CTSB;DGKQ
GO:0030595,leukocyte chemotaxis,GO:BP,2,123,152,1.6227000427899019,0.3498366390425011,0.4745961201678993,STK39;HSD3B7
GO:0051963,regulation of synapse assembly,GO:BP,2,123,152,1.6227000427899019,0.3498366390425011,0.4745961201678993,SNCA;NCKIPSD
GO:0051123,RNA polymerase II preinitiation complex assembly,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,DR1
GO:1903539,protein localization to postsynaptic membrane,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,ZDHHC2
GO:1902807,negative regulation of cell cycle G1/S phase transition,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,GPNMB
GO:0046637,regulation of alpha-beta T cell differentiation,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,ITPKB
GO:0050854,regulation of antigen receptor-mediated signaling pathway,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,CYLD
GO:0043406,positive regulation of MAP kinase activity,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,LRRK2
GO:1990868,response to chemokine,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,STK39
GO:1990869,cellular response to chemokine,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,STK39
GO:0045104,intermediate filament cytoskeleton organization,GO:BP,1,123,53,2.3268906273968404,0.35095567975364533,0.4745961201678993,PKP2
GO:0055001,muscle cell development,GO:BP,2,123,153,1.612094160157288,0.35277648725673555,0.47656093768623664,BIN3;ANK2
GO:1902806,regulation of cell cycle G1/S phase transition,GO:BP,2,123,153,1.612094160157288,0.35277648725673555,0.47656093768623664,GPNMB;DDRGK1
GO:0001944,vasculature development,GO:BP,6,123,596,1.2415288917989853,0.3539525267041195,0.4779004672696058,GPNMB;FYN;ITGA2B;PIK3CA;RORA;FOXS1
GO:1903311,regulation of mRNA metabolic process,GO:BP,3,123,261,1.4175310718624428,0.3551590605836373,0.479279753110523,DYRK1A;CNOT7;FASTKD5
GO:1901292,nucleoside phosphate catabolic process,GO:BP,2,123,154,1.601626016260163,0.35571183121883654,0.47973496335414106,ITPA;AMPD3
GO:1903078,positive regulation of protein localization to plasma membrane,GO:BP,1,123,54,2.283800060222825,0.3562370009623186,0.47973496335414106,ZDHHC2
GO:0045103,intermediate filament-based process,GO:BP,1,123,54,2.283800060222825,0.3562370009623186,0.47973496335414106,PKP2
GO:0062237,protein localization to postsynapse,GO:BP,1,123,54,2.283800060222825,0.3562370009623186,0.47973496335414106,ZDHHC2
GO:0021700,developmental maturation,GO:BP,3,123,262,1.4121206479240367,0.3573751223617755,0.4810176322282391,CLCN3;LRRK2;ZDHHC2
GO:0002262,myeloid cell homeostasis,GO:BP,2,123,155,1.5912929451875166,0.3586425510426356,0.4822225478731027,ITPKB;P4HTM
GO:0031929,TOR signaling,GO:BP,2,123,155,1.5912929451875166,0.3586425510426356,0.4822225478731027,PIK3CA;DGKQ
GO:0001885,endothelial cell development,GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,FASN
GO:0007215,glutamate receptor signaling pathway,GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,FYN
GO:0035791,platelet-derived growth factor receptor-beta signaling pathway,GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,HIP1R
GO:0048278,vesicle docking,GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,RIMS1
GO:0048524,positive regulation of viral process,GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,CNOT7
GO:0030330,"DNA damage response, signal transduction by p53 class mediator",GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,DYRK1A
GO:0061180,mammary gland epithelium development,GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,WNT3
GO:0014823,response to activity,GO:BP,1,123,55,2.2422764227642276,0.3614756942393039,0.4836469069512566,PIK3CA
GO:0008406,gonad development,GO:BP,2,123,156,1.5810923493850324,0.36156852904846937,0.4836469069512566,NRIP1;BCL2L1
GO:0043487,regulation of RNA stability,GO:BP,2,123,156,1.5810923493850324,0.36156852904846937,0.4836469069512566,CNOT7;FASTKD5
GO:0019953,sexual reproduction,GO:BP,7,123,718,1.2023348506465565,0.3642489676094317,0.48698094689166027,RIMS1;PIK3CA;NRIP1;BCL2L1;WNT3;LRRK2;CNTLN
GO:0033674,positive regulation of kinase activity,GO:BP,2,123,157,1.5710216974781215,0.36448964973579123,0.48705140921373646,LRRK2;TPX2
GO:0010660,regulation of muscle cell apoptotic process,GO:BP,1,123,56,2.202235772357724,0.36667210085625246,0.48895903927871853,CAMK2D
GO:0033619,membrane protein proteolysis,GO:BP,1,123,56,2.202235772357724,0.36667210085625246,0.48895903927871853,SPPL2B
GO:0050672,negative regulation of lymphocyte proliferation,GO:BP,1,123,56,2.202235772357724,0.36667210085625246,0.48895903927871853,GPNMB
GO:0002292,T cell differentiation involved in immune response,GO:BP,1,123,56,2.202235772357724,0.36667210085625246,0.48895903927871853,RORA
GO:0043434,response to peptide hormone,GO:BP,4,123,379,1.3015852585966494,0.3693979662139255,0.4923406020886219,IRS2;PIK3CA;VPS13C;NUCKS1
GO:0016485,protein processing,GO:BP,2,123,159,1.5512604182645602,0.3703168678860527,0.4930580702429407,LRRK2;PRSS3
GO:0061013,regulation of mRNA catabolic process,GO:BP,2,123,159,1.5512604182645602,0.3703168678860527,0.4930580702429407,CNOT7;FASTKD5
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,GO:BP,1,123,57,2.1636000570532024,0.37182655937505665,0.4940526232516778,BCL2L1
GO:0032945,negative regulation of mononuclear cell proliferation,GO:BP,1,123,57,2.1636000570532024,0.37182655937505665,0.4940526232516778,GPNMB
GO:0016073,snRNA metabolic process,GO:BP,1,123,57,2.1636000570532024,0.37182655937505665,0.4940526232516778,INTS2
GO:0045069,regulation of viral genome replication,GO:BP,1,123,57,2.1636000570532024,0.37182655937505665,0.4940526232516778,CNOT7
GO:0048514,blood vessel morphogenesis,GO:BP,5,123,494,1.2482308021460782,0.37224853817975817,0.4943597962192483,GPNMB;FYN;ITGA2B;PIK3CA;RORA
GO:0008154,actin polymerization or depolymerization,GO:BP,2,123,160,1.5415650406504067,0.37322274500112007,0.495399657939499,HIP1R;PIK3CA
GO:0045137,development of primary sexual characteristics,GO:BP,2,123,161,1.531990102509721,0.37612332404918863,0.4977828746630267,NRIP1;BCL2L1
GO:0071805,potassium ion transmembrane transport,GO:BP,2,123,161,1.531990102509721,0.37612332404918863,0.4977828746630267,STK39;TMEM175
GO:0014855,striated muscle cell proliferation,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,KPNA1
GO:0019730,antimicrobial humoral response,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,PRSS3
GO:0044088,regulation of vacuole organization,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,LRRK2
GO:0046626,regulation of insulin receptor signaling pathway,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,NUCKS1
GO:0042310,vasoconstriction,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,CD38
GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,CNOT7
GO:0051100,negative regulation of binding,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,LRRK2
GO:0034394,protein localization to cell surface,GO:BP,1,123,58,2.1262966077936643,0.376939405669185,0.4977828746630267,ANK2
GO:0048872,homeostasis of number of cells,GO:BP,3,123,271,1.3652236522365224,0.37727009498989583,0.4979657748949669,ITPKB;CYLD;P4HTM
GO:0035914,skeletal muscle cell differentiation,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,MYLK2
GO:0010827,regulation of D-glucose transmembrane transport,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,IRS2
GO:0045669,positive regulation of osteoblast differentiation,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,WNT3
GO:0045685,regulation of glial cell differentiation,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,SLC45A3
GO:0030101,natural killer cell activation,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,FYN
GO:0071347,cellular response to interleukin-1,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,RORA
GO:0007405,neuroblast proliferation,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,LRRK2
GO:0090109,regulation of cell-substrate junction assembly,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,MAP4K4
GO:0038034,signal transduction in absence of ligand,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,BCL2L1
GO:0007006,mitochondrial membrane organization,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,SNCA
GO:0035773,insulin secretion involved in cellular response to glucose stimulus,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,NDUFAF2
GO:0003208,cardiac ventricle morphogenesis,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,PKP2
GO:0051893,regulation of focal adhesion assembly,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,MAP4K4
GO:0051591,response to cAMP,GO:BP,1,123,59,2.0902576822378394,0.3820109729448574,0.5006527217501899,DGKQ
GO:0050810,regulation of steroid biosynthetic process,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,DGKQ
GO:0060261,positive regulation of transcription initiation by RNA polymerase II,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,MED13
GO:0070534,protein K63-linked ubiquitination,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,ARIH2
GO:0006809,nitric oxide biosynthetic process,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,RORA
GO:0070509,calcium ion import,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,FYN
GO:0008333,endosome to lysosome transport,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,DTX3L
GO:0050709,negative regulation of protein secretion,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,NDUFAF2
GO:0048661,positive regulation of smooth muscle cell proliferation,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,PIK3CA
GO:0017156,calcium-ion regulated exocytosis,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,RIMS1
GO:0002312,B cell activation involved in immune response,GO:BP,1,123,60,2.0554200542005425,0.38704159176205055,0.5046928858859955,DDRGK1
GO:0002757,immune response-activating signaling pathway,GO:BP,4,123,389,1.2681254833113886,0.38784042534842367,0.5054801519505864,FYN;PIK3CA;CD38;CYLD
GO:0006303,double-strand break repair via nonhomologous end joining,GO:BP,1,123,61,2.021724643475943,0.3920315900553367,0.5094051403377018,ERCC8
GO:0170040,proteinogenic amino acid catabolic process,GO:BP,1,123,61,2.021724643475943,0.3920315900553367,0.5094051403377018,MCCC1
GO:1902017,regulation of cilium assembly,GO:BP,1,123,61,2.021724643475943,0.3920315900553367,0.5094051403377018,CYLD
GO:0010657,muscle cell apoptotic process,GO:BP,1,123,61,2.021724643475943,0.3920315900553367,0.5094051403377018,CAMK2D
GO:0051952,regulation of amine transport,GO:BP,1,123,61,2.021724643475943,0.3920315900553367,0.5094051403377018,SNCA
GO:0070664,negative regulation of leukocyte proliferation,GO:BP,1,123,61,2.021724643475943,0.3920315900553367,0.5094051403377018,GPNMB
GO:0019233,sensory perception of pain,GO:BP,1,123,62,1.9891161814843956,0.39698129315456854,0.5148853295698768,FYN
GO:0042093,T-helper cell differentiation,GO:BP,1,123,62,1.9891161814843956,0.39698129315456854,0.5148853295698768,RORA
GO:0046888,negative regulation of hormone secretion,GO:BP,1,123,62,1.9891161814843956,0.39698129315456854,0.5148853295698768,NDUFAF2
GO:0009410,response to xenobiotic stimulus,GO:BP,3,123,280,1.3213414634146343,0.3970439554151346,0.5148853295698768,SNCA;CD38;RORA
GO:0140053,mitochondrial gene expression,GO:BP,2,123,169,1.4594698609707992,0.3991250433940556,0.5173251562951466,YARS2;FASTKD5
GO:0007015,actin filament organization,GO:BP,4,123,396,1.2457091237579043,0.4007149905538356,0.5183173930710652,HIP1R;PIK3CA;FAM171A1;BIN3
GO:0006635,fatty acid beta-oxidation,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,IRS2
GO:0033077,T cell differentiation in thymus,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,ITPKB
GO:1904019,epithelial cell apoptotic process,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,BCL2L1
GO:0009953,dorsal/ventral pattern formation,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,WNT3
GO:0051966,"regulation of synaptic transmission, glutamatergic",GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,LRRK2
GO:0098930,axonal transport,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,DLG2
GO:0097194,execution phase of apoptosis,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,BCL2L1
GO:0140115,export across plasma membrane,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,TMEM163
GO:0170035,L-amino acid catabolic process,GO:BP,1,123,63,1.9575429087624212,0.4018910238053917,0.5183173930710652,MCCC1
GO:0045637,regulation of myeloid cell differentiation,GO:BP,2,123,171,1.4424000380354682,0.40481560008878376,0.5218294626020094,ITPKB;P4HTM
GO:0046849,bone remodeling,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,CD38
GO:1903008,organelle disassembly,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,DDRGK1
GO:0006893,Golgi to plasma membrane transport,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,NSF
GO:0016441,post-transcriptional gene silencing,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,CNOT7
GO:0002690,positive regulation of leukocyte chemotaxis,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,STK39
GO:1900076,regulation of cellular response to insulin stimulus,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,NUCKS1
GO:0046209,nitric oxide metabolic process,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,RORA
GO:0150116,regulation of cell-substrate junction organization,GO:BP,1,123,64,1.9269563008130086,0.4067611021896062,0.5222586797687164,MAP4K4
GO:0009612,response to mechanical stimulus,GO:BP,2,123,172,1.434013991302704,0.40765140226763835,0.5231425375311793,FYN;PIK3CA
GO:0045333,cellular respiration,GO:BP,3,123,285,1.2981600342319215,0.4079613553731419,0.5232811246395102,PIK3CA;SNCA;COX4I2
GO:0048667,cell morphogenesis involved in neuron differentiation,GO:BP,5,123,518,1.1903977147879587,0.4110235837160616,0.5263743696171915,FYN;CNTN1;LZTS3;WNT3;LRRK2
GO:0070897,transcription preinitiation complex assembly,GO:BP,1,123,65,1.897310819262039,0.4115918459453609,0.5263743696171915,DR1
GO:2001057,reactive nitrogen species metabolic process,GO:BP,1,123,65,1.897310819262039,0.4115918459453609,0.5263743696171915,RORA
GO:0014812,muscle cell migration,GO:BP,1,123,65,1.897310819262039,0.4115918459453609,0.5263743696171915,BIN3
GO:0070227,lymphocyte apoptotic process,GO:BP,1,123,65,1.897310819262039,0.4115918459453609,0.5263743696171915,IRS2
GO:0006094,gluconeogenesis,GO:BP,1,123,65,1.897310819262039,0.4115918459453609,0.5263743696171915,DGKQ
GO:0042063,gliogenesis,GO:BP,3,123,287,1.2891136228435456,0.41231264081387886,0.526776159935286,CNTN1;P2RY12;SLC45A3
GO:0009100,glycoprotein metabolic process,GO:BP,3,123,287,1.2891136228435456,0.41231264081387886,0.526776159935286,ALG10;DPM3;B3GALT1
GO:0043549,regulation of kinase activity,GO:BP,3,123,288,1.2846375338753389,0.41448471356764804,0.5292902379762326,IRS2;LRRK2;TPX2
GO:0090307,mitotic spindle assembly,GO:BP,1,123,66,1.8685636856368566,0.41638357018719885,0.5301473367837995,TPX2
GO:2000144,positive regulation of DNA-templated transcription initiation,GO:BP,1,123,66,1.8685636856368566,0.41638357018719885,0.5301473367837995,MED13
GO:0048678,response to axon injury,GO:BP,1,123,66,1.8685636856368566,0.41638357018719885,0.5301473367837995,P2RY12
GO:0007589,body fluid secretion,GO:BP,1,123,66,1.8685636856368566,0.41638357018719885,0.5301473367837995,STK39
GO:0015837,amine transport,GO:BP,1,123,66,1.8685636856368566,0.41638357018719885,0.5301473367837995,SNCA
GO:0050772,positive regulation of axonogenesis,GO:BP,1,123,66,1.8685636856368566,0.41638357018719885,0.5301473367837995,WNT3
GO:0019319,hexose biosynthetic process,GO:BP,1,123,67,1.8406746754034709,0.421136587525938,0.5351470810591983,DGKQ
GO:1901606,alpha-amino acid catabolic process,GO:BP,1,123,67,1.8406746754034709,0.421136587525938,0.5351470810591983,MCCC1
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,GO:BP,1,123,67,1.8406746754034709,0.421136587525938,0.5351470810591983,P2RY12
GO:0043502,regulation of muscle adaptation,GO:BP,1,123,67,1.8406746754034709,0.421136587525938,0.5351470810591983,CAMK2D
GO:0010810,regulation of cell-substrate adhesion,GO:BP,2,123,177,1.3935051214918932,0.42173233843831925,0.5353789754501153,MAP4K4;PKP2
GO:0021953,central nervous system neuron differentiation,GO:BP,2,123,177,1.3935051214918932,0.42173233843831925,0.5353789754501153,RORA;WNT3
GO:1903828,negative regulation of protein localization,GO:BP,2,123,178,1.3856764410340734,0.42452835811274264,0.5377279230993215,BCL2L1;NDUFAF2
GO:0048738,cardiac muscle tissue development,GO:BP,2,123,178,1.3856764410340734,0.42452835811274264,0.5377279230993215,PKP2;MYLK2
GO:0045089,positive regulation of innate immune response,GO:BP,3,123,293,1.2627153916590361,0.42530733768004775,0.5377279230993215,FYN;PARP9;CYLD
GO:0003300,cardiac muscle hypertrophy,GO:BP,1,123,68,1.813605930176949,0.4258512080884005,0.5377279230993215,CAMK2D
GO:0001656,metanephros development,GO:BP,1,123,68,1.813605930176949,0.4258512080884005,0.5377279230993215,ITGA8
GO:0150104,transport across blood-brain barrier,GO:BP,1,123,68,1.813605930176949,0.4258512080884005,0.5377279230993215,SLC2A13
GO:0006576,biogenic amine metabolic process,GO:BP,1,123,68,1.813605930176949,0.4258512080884005,0.5377279230993215,SNCA
GO:0010232,vascular transport,GO:BP,1,123,68,1.813605930176949,0.4258512080884005,0.5377279230993215,SLC2A13
GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,GO:BP,1,123,68,1.813605930176949,0.4258512080884005,0.5377279230993215,DDRGK1
GO:0007017,microtubule-based process,GO:BP,7,123,764,1.1299429617332821,0.4258655724429979,0.5377279230993215,DYRK1A;DLG2;KTN1;SNCA;CYLD;TPX2;CNTLN
GO:0030334,regulation of cell migration,GO:BP,7,123,764,1.1299429617332821,0.4258655724429979,0.5377279230993215,GPNMB;STK39;MAP4K4;IRS2;ITGA2B;P2RY12;DDRGK1
GO:0071692,protein localization to extracellular region,GO:BP,3,123,295,1.2541546093427036,0.4296178488454931,0.5415035791943382,IRS2;CD38;NDUFAF2
GO:0009306,protein secretion,GO:BP,3,123,295,1.2541546093427036,0.4296178488454931,0.5415035791943382,IRS2;CD38;NDUFAF2
GO:0071375,cellular response to peptide hormone stimulus,GO:BP,3,123,295,1.2541546093427036,0.4296178488454931,0.5415035791943382,IRS2;PIK3CA;NUCKS1
GO:0046364,monosaccharide biosynthetic process,GO:BP,1,123,69,1.787321786261341,0.4305277395369883,0.5415035791943382,DGKQ
GO:0043543,protein acylation,GO:BP,1,123,69,1.787321786261341,0.4305277395369883,0.5415035791943382,ZDHHC2
GO:1901264,carbohydrate derivative transport,GO:BP,1,123,69,1.787321786261341,0.4305277395369883,0.5415035791943382,SLC50A1
GO:0006805,xenobiotic metabolic process,GO:BP,1,123,69,1.787321786261341,0.4305277395369883,0.5415035791943382,RORA
GO:0060993,kidney morphogenesis,GO:BP,1,123,69,1.787321786261341,0.4305277395369883,0.5415035791943382,LRRK2
GO:0035592,establishment of protein localization to extracellular region,GO:BP,3,123,297,1.2457091237579043,0.4339171870546107,0.5449571619371046,IRS2;CD38;NDUFAF2
GO:0060284,regulation of cell development,GO:BP,6,123,651,1.1366378179910832,0.434043884222308,0.5449571619371046,ITPKB;CYLD;DDRGK1;WNT3;LRRK2;P4HTM
GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,GO:BP,1,123,70,1.7617886178861792,0.4351664870891044,0.5449571619371046,BCL2L1
GO:0034308,primary alcohol metabolic process,GO:BP,1,123,70,1.7617886178861792,0.4351664870891044,0.5449571619371046,DGKQ
GO:0014897,striated muscle hypertrophy,GO:BP,1,123,70,1.7617886178861792,0.4351664870891044,0.5449571619371046,CAMK2D
GO:0042542,response to hydrogen peroxide,GO:BP,1,123,70,1.7617886178861792,0.4351664870891044,0.5449571619371046,FYN
GO:0043279,response to alkaloid,GO:BP,1,123,70,1.7617886178861792,0.4351664870891044,0.5449571619371046,BCL2L1
GO:0032008,positive regulation of TOR signaling,GO:BP,1,123,70,1.7617886178861792,0.4351664870891044,0.5449571619371046,PIK3CA
