disease,disease_id,gene_set,region,region_id,score,number_of_genes,analysis_scale
Migraine,migraine,weighted,Heschl R,84,0.5362982442008659,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Sup L,85,0.4913700646138234,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Sup R,86,0.4820555999824394,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Pole Sup L,87,0.48992834261543566,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Pole Sup R,88,0.5328086829650472,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Mid L,89,0.4846831794887063,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Mid R,90,0.49184585891070504,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Pole Mid L,91,0.5025628757224327,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Inf L,93,0.49438648403045976,167,raw_scale_analysis
Migraine,migraine,weighted,Temporal Inf R,94,0.49815283818015293,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum Crus1 L,95,0.4893054180305294,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum Crus1 R,96,0.5298600566079007,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum Crus2 L,97,0.4894672479249345,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum Crus2 R,98,0.5241903768973799,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 4 5 L,101,0.5326896901505866,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 4 5 R,102,0.5393159791323777,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 6 L,103,0.5185457196648422,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 6 R,104,0.49441307976436794,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 7b L,105,0.48048796596203874,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 7b R,106,0.5082073839288098,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 8 L,107,0.5029044498798179,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 8 R,108,0.5269868023484511,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 9 L,109,0.48297801832690235,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 9 R,110,0.4970929998790532,167,raw_scale_analysis
Migraine,migraine,weighted,Cerebellum 10 L,111,0.49270321492338726,167,raw_scale_analysis
Migraine,migraine,weighted,Vermis 8,118,0.5527925160051516,167,raw_scale_analysis
Migraine,migraine,weighted,Vermis 9,119,0.516548771960716,167,raw_scale_analysis
Migraine,migraine,weighted,Thal AV L,121,0.5389412667935449,167,raw_scale_analysis
Migraine,migraine,weighted,Thal AV R,122,0.5304353930935055,167,raw_scale_analysis
Migraine,migraine,weighted,Thal VA L,125,0.5267628901192859,167,raw_scale_analysis
Migraine,migraine,weighted,Thal VL L,127,0.5262793572863531,167,raw_scale_analysis
Migraine,migraine,weighted,Thal VL R,128,0.5050438818082299,167,raw_scale_analysis
Migraine,migraine,weighted,Thal VPL L,129,0.5104189458910903,167,raw_scale_analysis
Migraine,migraine,weighted,Thal VPL R,130,0.5309269259998418,167,raw_scale_analysis
Migraine,migraine,weighted,Thal IL L,131,0.5642259929264233,167,raw_scale_analysis
Migraine,migraine,weighted,Thal MDm L,135,0.4726583321743331,167,raw_scale_analysis
Migraine,migraine,weighted,Thal MDm R,136,0.5053457890221212,167,raw_scale_analysis
Migraine,migraine,weighted,Thal MDl L,137,0.4863095226418042,167,raw_scale_analysis
Migraine,migraine,weighted,Thal LGN L,139,0.5103745725842813,167,raw_scale_analysis
Migraine,migraine,weighted,Thal LGN R,140,0.5317290642591859,167,raw_scale_analysis
Migraine,migraine,weighted,Thal MGN L,141,0.5367083223403972,167,raw_scale_analysis
Migraine,migraine,weighted,Thal PuI L,143,0.5538066317331363,167,raw_scale_analysis
Migraine,migraine,weighted,Thal PuI R,144,0.5486000507396463,167,raw_scale_analysis
Migraine,migraine,weighted,Thal PuM L,145,0.5398977960380176,167,raw_scale_analysis
Migraine,migraine,weighted,Thal PuM R,146,0.5098491214929056,167,raw_scale_analysis
Migraine,migraine,weighted,Thal PuA L,147,0.550654651124247,167,raw_scale_analysis
Migraine,migraine,weighted,Thal PuA R,148,0.5127443079075986,167,raw_scale_analysis
Migraine,migraine,weighted,ACC pre L,153,0.4755082949466189,167,raw_scale_analysis
Migraine,migraine,weighted,ACC pre R,154,0.5335944689589815,167,raw_scale_analysis
Migraine,migraine,weighted,ACC sup L,155,0.5081292297205808,167,raw_scale_analysis
Migraine,migraine,weighted,ACC sup R,156,0.5292653651911743,167,raw_scale_analysis
Migraine,migraine,weighted,N Acc L,157,0.5236160346294833,167,raw_scale_analysis
Migraine,migraine,weighted,N Acc R,158,0.5220192047422845,167,raw_scale_analysis
Migraine,migraine,weighted,SN pc L,161,0.5264118707216521,167,raw_scale_analysis
Migraine,migraine,weighted,SN pr L,163,0.5216213361920002,167,raw_scale_analysis
Migraine,migraine,weighted,SN pr R,164,0.500137152583558,167,raw_scale_analysis
Migraine,migraine,weighted,Red N L,165,0.5192451931432799,167,raw_scale_analysis
Migraine,migraine,weighted,Red N R,166,0.5477557604291122,167,raw_scale_analysis
Migraine,migraine,weighted,LC L,167,0.48201981111554404,167,raw_scale_analysis
Migraine,migraine,weighted,LC R,168,0.45048868731117847,167,raw_scale_analysis
Migraine,migraine,weighted,Raphe D,169,0.5005487185960664,167,raw_scale_analysis
Migraine,migraine,weighted,Raphe M,170,0.4872885967912633,167,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Precentral L,1,0.5197758488148136,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Precentral R,2,0.5065004422227052,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Sup 2 L,3,0.4994958737943817,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Sup 2 R,4,0.5015352360621074,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Mid 2 L,5,0.5135735211438094,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Mid 2 R,6,0.5084198091760511,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Inf Oper L,7,0.47894352323227785,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Inf Oper R,8,0.5010678735122783,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Inf Tri L,9,0.521130054335087,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Inf Tri R,10,0.508670618439999,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Inf Orb 2 L,11,0.5178019033774597,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Inf Orb 2 R,12,0.5212885598027349,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Rolandic Oper L,13,0.5093927028053413,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Rolandic Oper R,14,0.5249286032376599,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Supp Motor Area L,15,0.4843441954760279,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Supp Motor Area R,16,0.5149903587375253,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Olfactory L,17,0.4890730023449142,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Olfactory R,18,0.4992604916727456,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Sup Medial L,19,0.5095033325050835,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Sup Medial R,20,0.49306785586664426,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Med Orb L,21,0.4983069566586093,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Frontal Med Orb R,22,0.51984027098991,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Rectus L,23,0.48993009673173515,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Rectus R,24,0.5164062666154574,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFCmed L,25,0.49459959643414886,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFCmed R,26,0.5146829979435762,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFCant L,27,0.512764461524968,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFCant R,28,0.5095685984146283,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFCpost L,29,0.48923481532576635,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFCpost R,30,0.5123125969243164,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFClat L,31,0.4947561525945185,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,OFClat R,32,0.5359750182568555,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Insula L,33,0.4996271008486909,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Insula R,34,0.5016132372676664,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cingulate Mid L,37,0.5057162452196401,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cingulate Mid R,38,0.49354382599579955,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cingulate Post L,39,0.5152965676634862,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Hippocampus L,41,0.49459074299077255,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Hippocampus R,42,0.4948186241978531,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,ParaHippocampal L,43,0.5055121156370155,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,ParaHippocampal R,44,0.513409490107353,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Amygdala L,45,0.5155344250408087,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Amygdala R,46,0.46323055679242886,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Calcarine L,47,0.508545994097386,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Calcarine R,48,0.48312878947984295,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cuneus L,49,0.4977321761797361,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Lingual L,51,0.508337086834801,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Lingual R,52,0.5000325107077024,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Occipital Sup L,53,0.52695026495097,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Occipital Mid L,55,0.507043160320917,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Occipital Mid R,56,0.5058198374899127,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Occipital Inf L,57,0.513426600810337,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Occipital Inf R,58,0.5046007899492032,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Fusiform L,59,0.4900111684195521,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Fusiform R,60,0.4929065664914608,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Postcentral L,61,0.5177778382718229,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Postcentral R,62,0.5120811203872518,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Parietal Sup L,63,0.5064822835458576,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Parietal Sup R,64,0.4579650828115646,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Parietal Inf L,65,0.5191236701336314,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Parietal Inf R,66,0.4928395408803637,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,SupraMarginal L,67,0.4795607715012867,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,SupraMarginal R,68,0.4892365858147074,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Angular L,69,0.5115051025314783,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Angular R,70,0.48647456841233094,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Precuneus L,71,0.503225319990385,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Precuneus R,72,0.4862474858239236,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Paracentral Lobule L,73,0.5170736783625461,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Paracentral Lobule R,74,0.5242238153466713,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Caudate L,75,0.49462691985692475,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Caudate R,76,0.501127512428885,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Putamen L,77,0.48540169019203616,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Putamen R,78,0.5057659004282019,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Pallidum L,79,0.5146206065713518,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Pallidum R,80,0.5454839372912356,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Heschl L,83,0.5142285085141037,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Heschl R,84,0.5206693091337689,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Sup L,85,0.4951289952203147,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Sup R,86,0.4947256371807167,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Pole Sup L,87,0.48797297776351206,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Pole Sup R,88,0.5171648735469473,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Mid L,89,0.4846828632422374,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Mid R,90,0.501018894246442,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Pole Mid L,91,0.5059138113269658,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Inf L,93,0.48609106207837793,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Temporal Inf R,94,0.4926993203451298,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum Crus1 L,95,0.47604180232724985,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum Crus1 R,96,0.5114941422078629,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum Crus2 L,97,0.47234487421499466,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum Crus2 R,98,0.5115712373943183,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 4 5 L,101,0.5164399780509946,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 4 5 R,102,0.4978608607830044,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 6 L,103,0.49778491928264895,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 6 R,104,0.46814768905318443,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 7b L,105,0.4821356440231465,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 7b R,106,0.4870401207667359,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 8 L,107,0.49260119728294477,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 8 R,108,0.5091595856003689,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 9 L,109,0.4808636310089636,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 9 R,110,0.4838994303726107,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Cerebellum 10 L,111,0.5003961551153834,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Vermis 8,118,0.5769531974700159,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Vermis 9,119,0.5707020312763174,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal AV L,121,0.5240766955615254,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal AV R,122,0.5221451754496108,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal VA L,125,0.5491826840881039,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal VL L,127,0.5149379438662078,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal VL R,128,0.5240007273077767,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal VPL L,129,0.525733402295116,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal VPL R,130,0.5184638748798048,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal IL L,131,0.5590311665827766,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal MDm L,135,0.4552398356918343,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal MDm R,136,0.5100490798985483,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal MDl L,137,0.466239260645939,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal LGN L,139,0.5159357593371179,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal LGN R,140,0.5480661451203431,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal MGN L,141,0.5237737780146493,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal PuI L,143,0.5208120063737656,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal PuI R,144,0.515563285263338,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal PuM L,145,0.5168607108077224,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal PuM R,146,0.4936047728387144,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal PuA L,147,0.5396589092253279,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,Thal PuA R,148,0.5190729150001097,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,ACC pre L,153,0.4699833697925143,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,ACC pre R,154,0.5130877612254404,217,raw_scale_analysis
Multiple sclerosis,multiple_sclerosis,broad,ACC sup L,155,0.4926465877557448,217,raw_scale_analysis
