region_id,region,pathway_id,pathway,overlap,effect_size,p_value,within_region_fdr,genes,status,regional_fdr
20,Frontal Sup Medial R,R-HSA-982772,Growth hormone receptor signaling,1,39.91842105263158,0.024770562516557314,0.06901396501029952,IRS2,tested,0.09876421290383225
20,Frontal Sup Medial R,R-HSA-5621575,CD209 (DC-SIGN) signaling,1,39.91842105263158,0.024770562516557314,0.06901396501029952,FYN,tested,0.09876421290383225
20,Frontal Sup Medial R,R-HSA-2424491,DAP12 signaling,1,37.92250000000001,0.026057994117195525,0.06901396501029952,FYN,tested,0.09876421290383225
20,Frontal Sup Medial R,R-HSA-912631,Regulation of signaling by CBL,1,37.92250000000001,0.026057994117195525,0.06901396501029952,FYN,tested,0.09876421290383225
20,Frontal Sup Medial R,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,1,36.11666666666667,0.027343811010565128,0.06901396501029952,CNTN1,tested,0.09876421290383225
20,Frontal Sup Medial R,R-HSA-2029485,Role of phospholipids in phagocytosis,1,36.11666666666667,0.027343811010565128,0.06901396501029952,FCGR2A,tested,0.09876421290383225
20,Frontal Sup Medial R,R-HSA-9006335,Signaling by Erythropoietin,1,36.11666666666667,0.027343811010565128,0.06901396501029952,IRS2,tested,0.09876421290383225
20,Frontal Sup Medial R,R-HSA-422475,Axon guidance,3,4.479035433070866,0.027861188055975438,0.06901396501029952,IRS2;CNTN1;FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-373753,Nephrin family interactions,1,34.475,0.028628015115383505,0.06901396501029952,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-212676,Dopamine Neurotransmitter Release Cycle,1,34.475,0.028628015115383505,0.06901396501029952,RIMS1,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-210500,Glutamate Neurotransmitter Release Cycle,1,32.97608695652174,0.029910608348214587,0.06961951943118913,RIMS1,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,1,32.97608695652174,0.029910608348214587,0.06961951943118913,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,1,31.602083333333336,0.031191592623471123,0.06976287457804653,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,1,31.602083333333336,0.031191592623471123,0.06976287457804653,ITPKB,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-9675108,Nervous system development,3,4.268949343339587,0.031522484068598804,0.06976287457804653,IRS2;CNTN1;FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-389356,Co-stimulation by CD28,1,30.338000000000005,0.03247096985341703,0.07057258149432385,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-1257604,PIP3 activates AKT signaling,2,6.741777777777778,0.03492100001457178,0.07057258149432385,IRS2;FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-3928663,EPHA-mediated growth cone collapse,1,28.090740740740742,0.03502491081570147,0.07057258149432385,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-114604,GPVI-mediated activation cascade,1,28.090740740740742,0.03502491081570147,0.07057258149432385,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-109704,PI3K Cascade,1,28.090740740740742,0.03502491081570147,0.07057258149432385,IRS2,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-2172127,DAP12 interactions,1,28.090740740740742,0.03502491081570147,0.07057258149432385,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,1,27.087500000000002,0.03629947836184372,0.07112234285430842,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-5673001,RAF/MAP kinase cascade,2,6.595217391304348,0.03635141968109097,0.07112234285430842,IRS2;FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-5684996,MAPK1/MAPK3 signaling,2,6.51030042918455,0.03722059869550345,0.07144056727026443,IRS2;FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-187687,Signalling to ERKs,1,26.153448275862072,0.037572446490287216,0.07144056727026443,RIT2,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,1,25.28166666666667,0.038843817102585394,0.07162230007087804,CNTN1,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-112399,IRS-mediated signalling,1,25.28166666666667,0.038843817102585394,0.07162230007087804,IRS2,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-1980145,Signaling by NOTCH2,1,24.466129032258067,0.040113592098156334,0.07162230007087804,CNTN1,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-9607240,FLT3 Signaling,1,23.701562500000005,0.041381773374285086,0.07162230007087804,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-2428924,IGF1R signaling cascade,1,23.701562500000005,0.041381773374285086,0.07162230007087804,IRS2,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-2428928,IRS-related events triggered by IGF1R,1,23.701562500000005,0.041381773374285086,0.07162230007087804,IRS2,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-1433557,Signaling by SCF-KIT,1,23.701562500000005,0.041381773374285086,0.07162230007087804,FYN,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),1,22.983333333333334,0.042648362826125885,0.07288011369021513,IRS2,tested,0.09962262358998518
20,Frontal Sup Medial R,R-HSA-8853659,RET signaling,1,22.30735294117647,0.04391336234670448,0.07410379896006382,IRS2,tested,0.10006623058288591
20,Frontal Sup Medial R,R-HSA-74751,Insulin receptor signalling cascade,1,21.67,0.04517677382692024,0.07529462304486706,IRS2,tested,0.10048510354884832
20,Frontal Sup Medial R,R-HSA-9006925,Intracellular signaling by second messengers,2,5.745833333333334,0.04666421507489115,0.0764171590999243,IRS2;FYN,tested,0.10298491942714595
20,Frontal Sup Medial R,R-HSA-5683057,MAPK family signaling cascades,2,5.724150943396227,0.0469824015206942,0.0764171590999243,IRS2;FYN,tested,0.10317369480950996
20,Frontal Sup Medial R,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1,19.95921052631579,0.048957498902537776,0.07868169466479286,FYN,tested,0.10578316727155483
20,Frontal Sup Medial R,R-HSA-3928662,EPHB-mediated forward signaling,1,19.4474358974359,0.05021457708784935,0.07975256361011367,FYN,tested,0.10591631420600356
20,Frontal Sup Medial R,R-HSA-1227986,Signaling by ERBB2,1,18.058333333333334,0.0539763474483397,0.08473031285495185,FYN,tested,0.10696170394845506
20,Frontal Sup Medial R,R-HSA-8848021,Signaling by PTK6,1,16.854444444444447,0.057723960891191035,0.08658594133678656,GPNMB,tested,0.10696170394845506
20,Frontal Sup Medial R,R-HSA-112310,Neurotransmitter release cycle,1,16.854444444444447,0.057723960891191035,0.08658594133678656,RIMS1,tested,0.10696170394845506
20,Frontal Sup Medial R,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,1,16.854444444444447,0.057723960891191035,0.08658594133678656,GPNMB,tested,0.10696170394845506
20,Frontal Sup Medial R,R-HSA-1483249,Inositol phosphate metabolism,1,16.854444444444447,0.057723960891191035,0.08658594133678656,ITPKB,tested,0.10696170394845506
20,Frontal Sup Medial R,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,1,16.48804347826087,0.05897002812090377,0.0874830087507913,FYN,tested,0.10746044281068308
20,Frontal Sup Medial R,R-HSA-388841,Regulation of T cell activation by CD28 family,1,15.47857142857143,0.06269884417416534,0.09200373873382957,FYN,tested,0.11173137179784987
20,Frontal Sup Medial R,R-HSA-375165,NCAM signaling for neurite out-growth,1,14.871568627450982,0.06517691878821494,0.09339415430674763,FYN,tested,0.11479486424125195
20,Frontal Sup Medial R,R-HSA-9664422,FCGR3A-mediated phagocytosis,1,14.585576923076923,0.06641362084035388,0.09339415430674763,FYN,tested,0.11529480805857702
20,Frontal Sup Medial R,R-HSA-9664417,Leishmania phagocytosis,1,14.585576923076923,0.06641362084035388,0.09339415430674763,FYN,tested,0.11529480805857702
20,Frontal Sup Medial R,R-HSA-9664407,Parasite infection,1,14.585576923076923,0.06641362084035388,0.09339415430674763,FYN,tested,0.11529480805857702
20,Frontal Sup Medial R,R-HSA-432722,Golgi Associated Vesicle Biogenesis,1,14.310377358490568,0.06764876852727542,0.09415034795033175,HIP1R,tested,0.11660257823077386
20,Frontal Sup Medial R,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,1,14.045370370370371,0.06888236369990403,0.09488897040292901,FCGR2A,tested,0.11706132033270207
20,Frontal Sup Medial R,R-HSA-74752,Signaling by Insulin receptor,1,12.855084745762712,0.07502711648540981,0.10160923961108646,IRS2,tested,0.12453060486604373
20,Frontal Sup Medial R,R-HSA-449147,Signaling by Interleukins,2,4.384104046242775,0.0752661034156196,0.10160923961108646,IRS2;FYN,tested,0.12458547897797499
20,Frontal Sup Medial R,R-HSA-373755,Semaphorin interactions,1,12.03888888888889,0.07991516148418965,0.10681729505312478,FYN,tested,0.12706615689338957
20,Frontal Sup Medial R,R-HSA-1980143,Signaling by NOTCH1,1,10.682394366197183,0.08961773044154765,0.11746013213212557,CNTN1,tested,0.1330520905941996
20,Frontal Sup Medial R,R-HSA-199992,trans-Golgi Network Vesicle Budding,1,10.682394366197183,0.08961773044154765,0.11746013213212557,HIP1R,tested,0.1330520905941996
20,Frontal Sup Medial R,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",1,10.249324324324323,0.09323107121461384,0.12102110205743143,ALG10,tested,0.1367389044481003
20,Frontal Sup Medial R,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2,3.8113065326633166,0.09569129496622461,0.1230316649565745,IRS2;FYN,tested,0.13899936003497212
20,Frontal Sup Medial R,R-HSA-2672351,Stimuli-sensing channels,1,9.600632911392406,0.09922304741627704,0.12636897548299433,CLCN3,tested,0.141080948735247
20,Frontal Sup Medial R,R-HSA-4420097,VEGFA-VEGFR2 Pathway,1,8.717816091954022,0.10873203637965707,0.13591504547457134,FYN,tested,0.14967663710965307
20,Frontal Sup Medial R,R-HSA-2682334,EPH-Ephrin signaling,1,8.717816091954022,0.10873203637965707,0.13591504547457134,FYN,tested,0.14967663710965307
20,Frontal Sup Medial R,R-HSA-202733,Cell surface interactions at the vascular wall,1,8.155376344086022,0.11580111399106145,0.14342339806232382,FYN,tested,0.15673305137492657
20,Frontal Sup Medial R,R-HSA-194138,Signaling by VEGF,1,7.983684210526317,0.11814561300781423,0.1449968886914084,FYN,tested,0.1581373802427602
20,Frontal Sup Medial R,R-HSA-983705,Signaling by the B Cell Receptor (BCR),1,7.661111111111111,0.12281690559403717,0.14937191220896412,FYN,tested,0.1638461474848787
20,Frontal Sup Medial R,R-HSA-373760,L1CAM interactions,1,7.0226851851851855,0.13324151375741844,0.1606036103326026,CNTN1,tested,0.17467197361481726
20,Frontal Sup Medial R,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,1,6.595217391304348,0.1412680607063961,0.168642153352664,FYN,tested,0.1839982276154352
20,Frontal Sup Medial R,R-HSA-5621481,C-type lectin receptors (CLRs),1,6.538362068965518,0.14240892949780515,0.168642153352664,FYN,tested,0.18484954062975364
20,Frontal Sup Medial R,R-HSA-162909,Host Interactions of HIV factors,1,6.373529411764705,0.14582290268371656,0.17118340749827596,FYN,tested,0.18750872714909356
20,Frontal Sup Medial R,R-HSA-1500931,Cell-Cell communication,1,6.019444444444445,0.15373870022505115,0.1789200390550164,FYN,tested,0.19685061087017133
20,Frontal Sup Medial R,R-HSA-8856828,Clathrin-mediated endocytosis,1,5.7026315789473685,0.16158477630540918,0.18644397266008753,HIP1R,tested,0.2042586279831808
20,Frontal Sup Medial R,R-HSA-983712,Ion channel transport,1,5.267013888888889,0.17377485701360174,0.1984309943977848,CLCN3,tested,0.21017381208089328
20,Frontal Sup Medial R,R-HSA-382551,Transport of small molecules,2,2.6335069444444446,0.1749132469136029,0.1984309943977848,CLCN3;SLC2A13,tested,0.21017381208089328
20,Frontal Sup Medial R,R-HSA-1280215,Cytokine Signaling in Immune system,2,2.584156729131176,0.1801429861961532,0.20266085947067236,IRS2;FYN,tested,0.21581486465083702
20,Frontal Sup Medial R,R-HSA-425407,SLC-mediated transmembrane transport,1,4.167307692307692,0.21460342576517477,0.23943357420081485,SLC2A13,tested,0.24848817720178132
20,Frontal Sup Medial R,R-HSA-157118,Signaling by NOTCH,1,4.122010869565218,0.2166983045046533,0.23978910744367374,CNTN1,tested,0.24853549616173506
20,Frontal Sup Medial R,R-HSA-76002,"Platelet activation, signaling and aggregation",1,3.6463942307692307,0.24142637498205152,0.2649801676632273,FYN,tested,0.27533073866944613
20,Frontal Sup Medial R,R-HSA-162906,HIV Infection,1,3.544158878504673,0.24749149560231318,0.2694463863412281,FYN,tested,0.2801353692037408
20,Frontal Sup Medial R,R-HSA-112315,Transmission across Chemical Synapses,1,3.401121076233184,0.2565028671989014,0.27702309657481355,RIMS1,tested,0.28871485517271694
20,Frontal Sup Medial R,R-HSA-168249,Innate Immune System,2,1.9422535211267606,0.27538143409668625,0.2950515365321638,FYN;FCGR2A,tested,0.3010040968897835
20,Frontal Sup Medial R,R-HSA-446203,Asparagine N-linked glycosylation,1,2.6426829268292686,0.31768961696598286,0.3377015613417928,ALG10,tested,0.3419968296519922
20,Frontal Sup Medial R,R-HSA-5663205,Infectious disease,2,1.73558352402746,0.32168637931660465,0.3392786031854815,FYN;FCGR2A,tested,0.3438520485628018
20,Frontal Sup Medial R,R-HSA-112316,Neuronal System,1,2.1732091690544415,0.37237991649436364,0.3896999126103805,RIMS1,tested,0.3948989473778966
20,Frontal Sup Medial R,R-HSA-6798695,Neutrophil degranulation,1,2.061005434782609,0.3882883126178379,0.4032224784877548,FCGR2A,tested,0.4106895614227132
20,Frontal Sup Medial R,R-HSA-109582,Hemostasis,1,1.6275751072961375,0.4644407085325533,0.47862210421293666,FYN,tested,0.48279489460858205
20,Frontal Sup Medial R,R-HSA-199991,Membrane Trafficking,1,1.3213414634146343,0.537907590967257,0.5501327634892402,HIP1R,tested,0.5520510475575751
20,Frontal Sup Medial R,R-HSA-5653656,Vesicle-mediated transport,1,1.257794361525705,0.555939959806065,0.564299959201645,HIP1R,tested,0.5657589162029762
20,Frontal Sup Medial R,R-HSA-1280218,Adaptive Immune System,1,1.2174157303370787,0.5679843792560728,0.5722230686535063,FYN,tested,0.5751138902927599
20,Frontal Sup Medial R,R-HSA-9824446,Viral Infection Pathways,1,1.0652387640449439,0.6179181111852113,0.6179181111852113,FYN,tested,0.6189411544156505
141,Thal MGN L,R-HSA-432722,Golgi Associated Vesicle Biogenesis,2,28.620754716981136,0.0021859411204337683,0.11910240372551699,SH3GL2;HIP1R,tested,0.09876421290383225
141,Thal MGN L,R-HSA-199992,trans-Golgi Network Vesicle Budding,2,21.364788732394366,0.0038863939621391176,0.11910240372551699,SH3GL2;HIP1R,tested,0.09876421290383225
141,Thal MGN L,R-HSA-187037,Signaling by NTRK1 (TRKA),2,14.176635514018692,0.008621043895772632,0.11910240372551699,SH3GL2;RIT2,tested,0.09876421290383225
141,Thal MGN L,R-HSA-373760,L1CAM interactions,2,14.045370370370371,0.008776792956728634,0.11910240372551699,SH3GL2;CNTN1,tested,0.09876421290383225
141,Thal MGN L,R-HSA-447043,Neurofascin interactions,1,108.35000000000001,0.009194734779408322,0.11910240372551699,CNTN1,tested,0.09876421290383225
141,Thal MGN L,R-HSA-2029481,FCGR activation,1,94.80625000000002,0.01050169331419343,0.11910240372551699,FCGR2A,tested,0.09876421290383225
141,Thal MGN L,R-HSA-166520,Signaling by NTRKs,2,12.233064516129033,0.011438980527474347,0.11910240372551699,SH3GL2;RIT2,tested,0.09876421290383225
141,Thal MGN L,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,1,84.27222222222223,0.011807013948301751,0.11910240372551699,CAMK2D,tested,0.09876421290383225
141,Thal MGN L,R-HSA-8856828,Clathrin-mediated endocytosis,2,11.405263157894737,0.0130741220450634,0.11910240372551699,SH3GL2;HIP1R,tested,0.09876421290383225
141,Thal MGN L,R-HSA-983712,Ion channel transport,2,10.534027777777778,0.015203058279706866,0.11910240372551699,CLCN3;CAMK2D,tested,0.09876421290383225
141,Thal MGN L,R-HSA-177504,Retrograde neurotrophin signalling,1,63.20416666666667,0.015713167883033126,0.11910240372551699,SH3GL2,tested,0.09876421290383225
141,Thal MGN L,R-HSA-8875360,InlB-mediated entry of Listeria monocytogenes into host cell,1,54.175000000000004,0.01830911659820087,0.11910240372551699,SH3GL2,tested,0.09876421290383225
141,Thal MGN L,R-HSA-9830674,Formation of the ureteric bud,1,54.175000000000004,0.01830911659820087,0.11910240372551699,ITGA8,tested,0.09876421290383225
141,Thal MGN L,R-HSA-8876384,Listeria monocytogenes entry into host cells,1,42.13611111111111,0.023481514287777408,0.11910240372551699,SH3GL2,tested,0.09876421290383225
141,Thal MGN L,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,1,42.13611111111111,0.023481514287777408,0.11910240372551699,CAMK2D,tested,0.09876421290383225
141,Thal MGN L,R-HSA-6807004,Negative regulation of MET activity,1,37.92250000000001,0.026057994117195525,0.11910240372551699,SH3GL2,tested,0.09876421290383225
141,Thal MGN L,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,1,37.92250000000001,0.026057994117195525,0.11910240372551699,CAMK2D,tested,0.09876421290383225
141,Thal MGN L,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",1,37.92250000000001,0.026057994117195525,0.11910240372551699,CAMK2D,tested,0.09876421290383225
141,Thal MGN L,R-HSA-1538133,G0 and Early G1,1,36.11666666666667,0.027343811010565128,0.11910240372551699,DYRK1A,tested,0.09876421290383225
141,Thal MGN L,R-HSA-9620244,Long-term potentiation,1,36.11666666666667,0.027343811010565128,0.11910240372551699,CAMK2D,tested,0.09876421290383225
141,Thal MGN L,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,1,36.11666666666667,0.027343811010565128,0.11910240372551699,CNTN1,tested,0.09876421290383225
141,Thal MGN L,R-HSA-2029485,Role of phospholipids in phagocytosis,1,36.11666666666667,0.027343811010565128,0.11910240372551699,FCGR2A,tested,0.09876421290383225
141,Thal MGN L,R-HSA-3371571,HSF1-dependent transactivation,1,32.97608695652174,0.029910608348214587,0.11910240372551699,CAMK2D,tested,0.09962262358998518
