gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
ACADS,ENSG00000122971,0.11187770217657089,0.11187770217657089,0.11187770217657089,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FEN1,ENSG00000168496,0.1117035299539566,0.1117035299539566,0.1117035299539566,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PER1,ENSG00000179094,0.11018384248018265,0.11018384248018265,0.11018384248018265,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
STAU1,ENSG00000124214,0.10919215530157089,0.10919215530157089,0.10919215530157089,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FBXL22,ENSG00000197361,0.10667195916175842,0.10667195916175842,0.10667195916175842,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MED19,ENSG00000156603,0.10592816025018692,0.10592816025018692,0.10592816025018692,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
STRA8,ENSG00000146857,0.10397239774465561,0.10397239774465561,0.10397239774465561,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DDX27,ENSG00000124228,0.10376483201980591,0.10376483201980591,0.10376483201980591,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BTBD18,ENSG00000233436,0.10340278595685959,0.10340278595685959,0.10340278595685959,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCDHA3,ENSG00000255408,0.10100792348384857,0.10100792348384857,0.10100792348384857,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GPD2,ENSG00000115159,0.10028858482837677,0.10028858482837677,0.10028858482837677,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LTBP2,ENSG00000119681,0.09987705200910568,0.09987705200910568,0.09987705200910568,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KCNV2,ENSG00000168263,0.09718016535043716,0.09718016535043716,0.09718016535043716,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARFGEF2,ENSG00000124198,0.09571024030447006,0.09571024030447006,0.09571024030447006,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PSMD14,ENSG00000115233,0.0956026017665863,0.0956026017665863,0.0956026017665863,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RFX3,ENSG00000080298,0.09357352554798126,0.09357352554798126,0.09357352554798126,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
VDAC2,ENSG00000165637,0.08999527245759964,0.08999527245759964,0.08999527245759964,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KIAA1328,ENSG00000150477,0.08645962178707123,0.08645962178707123,0.08645962178707123,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CAP2,ENSG00000112186,0.08210998773574829,0.08210998773574829,0.08210998773574829,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
AIG1,ENSG00000146416,0.08160791546106339,0.08160791546106339,0.08160791546106339,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CTDSP2,ENSG00000175215,0.08151693642139435,0.08151693642139435,0.08151693642139435,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DUSP13A,ENSG00000293543,0.08121415972709656,0.08121415972709656,0.08121415972709656,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SLC6A15,ENSG00000072041,0.08037151396274567,0.08037151396274567,0.08037151396274567,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCDH8,ENSG00000136099,0.0793481394648552,0.0793481394648552,0.0793481394648552,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ARL3,ENSG00000138175,0.07764466851949692,0.07764466851949692,0.07764466851949692,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BMP2K,ENSG00000138756,0.07710953056812286,0.07710953056812286,0.07710953056812286,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NOX4,ENSG00000086991,0.0767366886138916,0.0767366886138916,0.0767366886138916,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MRM2,ENSG00000122687,0.07650861144065857,0.07650861144065857,0.07650861144065857,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TSFM,ENSG00000123297,0.07607712596654892,0.07607712596654892,0.07607712596654892,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DUSP29,ENSG00000188716,0.07515626400709152,0.07515626400709152,0.07515626400709152,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CIMIP7,ENSG00000236980,0.07424615323543549,0.07424615323543549,0.07424615323543549,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DNAJC24,ENSG00000170946,0.0735011175274849,0.0735011175274849,0.0693412534892559,2,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCDHA7,ENSG00000204963,0.07330609112977982,0.07330609112977982,0.07330609112977982,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
OS9,ENSG00000135506,0.07293782383203506,0.07293782383203506,0.07293782383203506,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ADGRG6,ENSG00000112414,0.07290530204772949,0.07290530204772949,0.07290530204772949,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SNX29,ENSG00000048471,0.07079821079969406,0.07079821079969406,0.07079821079969406,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
COMTD1,ENSG00000165644,0.0701940655708313,0.0701940655708313,0.0701940655708313,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCDHA5,ENSG00000204965,0.06948799639940262,0.06948799639940262,0.06948799639940262,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CLGN,ENSG00000153132,0.06941212713718414,0.06941212713718414,0.06941212713718414,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CPPED1,ENSG00000103381,0.06923902779817581,0.06923902779817581,0.06923902779817581,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
AVIL,ENSG00000135407,0.06852233409881592,0.06852233409881592,0.06852233409881592,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCDC71,ENSG00000177352,0.0681789442896843,0.0681789442896843,0.0681789442896843,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PCDHA9,ENSG00000204961,0.06750723719596863,0.06750723719596863,0.06750723719596863,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FCF1,ENSG00000119616,0.06657413393259048,0.06657413393259048,0.06657413393259048,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CFAP58,ENSG00000120051,0.06634210050106049,0.06634210050106049,0.06634210050106049,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SCRN3,ENSG00000144306,0.06596758216619492,0.06596758216619492,0.06596758216619492,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
RBM24,ENSG00000112183,0.06584983319044113,0.06584983319044113,0.06584983319044113,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
VLDLR,ENSG00000147852,0.06505623459815979,0.06505623459815979,0.06505623459815979,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ADAD1,ENSG00000164113,0.06362145394086838,0.06362145394086838,0.06362145394086838,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IK,ENSG00000113141,0.06350181251764297,0.06350181251764297,0.06350181251764297,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
DCPH1,ENSG00000146476,0.06262608617544174,0.06262608617544174,0.06262608617544174,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
